locus_tag	protein_id	go_id	qualifier	aspect	evidence_code	reference	with_from	assigned_by	annotation_date	source_taxon	mapping_ambiguity	mapping_method
M744_RS12475	WP_011243110.1	GO:0044423	located_in	C	IEA	PMID:33270901	HMM:TIGR01539.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12480	WP_011243111.1	GO:0019058	involved_in	P	IEA	PMID:33270901	HMM:NF047331.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12485	WP_011243112.1	GO:0004519	enables	F	IEA	PMID:33270901	ArchId:10009396	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12485	WP_011243112.1	GO:0005524	enables	F	IEA	PMID:33270901	ArchId:10009396	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12485	WP_011243112.1	GO:0016887	enables	F	IEA	PMID:33270901	ArchId:10009396	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12505	WP_011377695.1	GO:0003899	enables	F	IEA	PMID:33270901	HMM:NF019878.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12505	WP_011377695.1	GO:0004386	enables	F	IEA	PMID:33270901	HMM:NF019878.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12505	WP_011377695.1	GO:0008270	enables	F	IEA	PMID:33270901	HMM:NF019878.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12510	WP_011243117.1	GO:0004518	enables	F	IEA	PMID:33270901	ArchId:10555693	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12515	WP_011243118.1	GO:0003676	enables	F	IEA	PMID:33270901	ArchId:11437332	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12515	WP_011243118.1	GO:0004386	enables	F	IEA	PMID:33270901	ArchId:11437332	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12515	WP_011243118.1	GO:0005524	enables	F	IEA	PMID:33270901	ArchId:11437332	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12515	WP_011243118.1	GO:0016887	enables	F	IEA	PMID:33270901	ArchId:11437332	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12530	WP_011243121.1	GO:0003677	enables	F	IEA	PMID:33270901	ArchId:374	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12530	WP_011243121.1	GO:0006310	involved_in	P	IEA	PMID:33270901	ArchId:374	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12565	WP_011243125.1	GO:0000166	enables	F	IEA	PMID:33270901	ArchId:10002283	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12565	WP_011243125.1	GO:0006226	involved_in	P	IEA	PMID:33270901	ArchId:10002283	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12565	WP_011243125.1	GO:0006229	involved_in	P	IEA	PMID:33270901	ArchId:10002283	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12565	WP_011243125.1	GO:0008829	enables	F	IEA	PMID:33270901	ArchId:10002283	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12580	WP_011243126.1	GO:0003677	enables	F	IEA	PMID:33270901	ArchId:332	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12580	WP_011243126.1	GO:0006310	involved_in	P	IEA	PMID:33270901	ArchId:332	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12580	WP_011243126.1	GO:0015074	involved_in	P	IEA	PMID:33270901	ArchId:332	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12590	WP_173282550.1	GO:0008760	enables	F	IEA	PMID:33270901	HMM:TIGR01072.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12590	WP_173282550.1	GO:0019277	involved_in	P	IEA	PMID:33270901	HMM:TIGR01072.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12600	WP_011243128.1	GO:0008745	enables	F	IEA	PMID:33270901	HMM:NF013670.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12600	WP_011243128.1	GO:0009253	involved_in	P	IEA	PMID:33270901	HMM:NF013670.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12605	WP_011243129.1	GO:0005737	located_in	C	IEA	PMID:33270901	HMM:TIGR00612.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12605	WP_011243129.1	GO:0019288	involved_in	P	IEA	PMID:33270901	HMM:TIGR00612.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12605	WP_011243129.1	GO:0046429	enables	F	IEA	PMID:33270901	HMM:TIGR00612.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12610	WP_011243130.1	GO:0004252	enables	F	IEA	PMID:33270901	HMM:NF045590.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12615	WP_011243131.1	GO:0005524	enables	F	IEA	PMID:33270901	HMM:NF003671.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12615	WP_011243131.1	GO:0008152	involved_in	P	IEA	PMID:33270901	HMM:NF003671.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12615	WP_011243131.1	GO:0046872	enables	F	IEA	PMID:33270901	HMM:NF003671.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12630	WP_011243134.1	GO:0004672	enables	F	IEA	PMID:33270901	ArchId:11429476	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12630	WP_011243134.1	GO:0005524	enables	F	IEA	PMID:33270901	ArchId:11429476	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12630	WP_011243134.1	GO:0006468	involved_in	P	IEA	PMID:33270901	ArchId:11429476	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12635	WP_011377691.1	GO:0016831	enables	F	IEA	PMID:33270901	ArchId:11449461	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12650	WP_011243138.1	GO:0016740	enables	F	IEA	PMID:33270901	HMM:NF000311.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12655	WP_011377689.1	GO:0009294	involved_in	P	IEA	PMID:33270901	HMM:TIGR00732.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12660	WP_011377688.1	GO:0003824	enables	F	IEA	PMID:33270901	ArchId:10004885	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12665	WP_011243141.1	GO:0016790	enables	F	IEA	PMID:33270901	ArchId:10002786	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12670	WP_011243142.1	GO:0042802	enables	F	IEA	PMID:33270901	ArchId:10001747	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12675	WP_011243143.1	GO:0009538	located_in	C	IEA	PMID:33270901	HMM:TIGR03038.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12675	WP_011243143.1	GO:0009539	located_in	C	IEA	PMID:33270901	HMM:TIGR03038.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12680	WP_011243144.1	GO:0051536	enables	F	IEA	PMID:33270901	HMM:NF012339.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12685	WP_011243145.1	GO:0009055	enables	F	IEA	PMID:33270901	HMM:TIGR03039.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12685	WP_011243145.1	GO:0009523	located_in	C	IEA	PMID:33270901	HMM:TIGR03039.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12685	WP_011243145.1	GO:0009772	involved_in	P	IEA	PMID:33270901	HMM:TIGR03039.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12685	WP_011243145.1	GO:0015979	involved_in	P	IEA	PMID:33270901	HMM:TIGR03039.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12685	WP_011243145.1	GO:0016020	located_in	C	IEA	PMID:33270901	HMM:TIGR03039.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12685	WP_011243145.1	GO:0016168	enables	F	IEA	PMID:33270901	HMM:TIGR03039.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12695	WP_011243147.1	GO:0006355	involved_in	P	IEA	PMID:33270901	HMM:TIGR00244.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12695	WP_011243147.1	GO:0008270	enables	F	IEA	PMID:33270901	HMM:TIGR00244.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12695	WP_011243147.1	GO:0140110	enables	F	IEA	PMID:33270901	HMM:TIGR00244.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12705	WP_011243149.1	GO:0016787	enables	F	IEA	PMID:33270901	ArchId:11425524	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12710	WP_011243150.1	GO:0016787	enables	F	IEA	PMID:33270901	ArchId:10537542	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12725	WP_011377683.1	GO:0004222	enables	F	IEA	PMID:33270901	ArchId:11441430	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12725	WP_011377683.1	GO:0016020	located_in	C	IEA	PMID:33270901	ArchId:11441430	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12725	WP_011377683.1	GO:0071586	involved_in	P	IEA	PMID:33270901	ArchId:11441430	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12730	WP_011243153.1	GO:0003677	enables	F	IEA	PMID:33270901	ArchId:10001925	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12730	WP_011243153.1	GO:0003700	enables	F	IEA	PMID:33270901	ArchId:10001925	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12730	WP_011243153.1	GO:0006355	involved_in	P	IEA	PMID:33270901	ArchId:10001925	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12750	WP_011243156.1	GO:0042026	involved_in	P	IEA	PMID:33270901	HMM:TIGR02348.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12750	WP_011243156.1	GO:0140662	enables	F	IEA	PMID:33270901	HMM:TIGR02348.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12755	WP_011243157.1	GO:0004316	enables	F	IEA	PMID:33270901	HMM:TIGR01830.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12755	WP_011243157.1	GO:0006633	involved_in	P	IEA	PMID:33270901	HMM:TIGR01830.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12755	WP_011243157.1	GO:0051287	enables	F	IEA	PMID:33270901	HMM:TIGR01830.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12760	WP_011243158.1	GO:0016020	located_in	C	IEA	PMID:33270901	ArchId:11426271	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12760	WP_011243158.1	GO:0022857	enables	F	IEA	PMID:33270901	ArchId:11426271	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12760	WP_011243158.1	GO:0030001	involved_in	P	IEA	PMID:33270901	ArchId:11426271	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12760	WP_011243158.1	GO:0034220	involved_in	P	IEA	PMID:33270901	ArchId:11426271	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12765	WP_011377682.1	GO:0016757	enables	F	IEA	PMID:33270901	ArchId:11436709	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12770	WP_011377681.1	GO:0008299	involved_in	P	IEA	PMID:33270901	HMM:TIGR00453.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12770	WP_011377681.1	GO:0019288	involved_in	P	IEA	PMID:33270901	HMM:TIGR00453.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12770	WP_011377681.1	GO:0050518	enables	F	IEA	PMID:33270901	HMM:TIGR00453.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12775	WP_011243161.1	GO:0008610	involved_in	P	IEA	PMID:33270901	ArchId:11459499	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12775	WP_011243161.1	GO:0016491	enables	F	IEA	PMID:33270901	ArchId:11459499	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12780	WP_011377680.1	GO:0003723	enables	F	IEA	PMID:33270901	ArchId:11431429	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12790	WP_011243163.1	GO:0000166	enables	F	IEA	PMID:33270901	ArchId:1002641	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12790	WP_011243163.1	GO:0003676	enables	F	IEA	PMID:33270901	ArchId:1002641	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12790	WP_011243163.1	GO:0008408	enables	F	IEA	PMID:33270901	ArchId:1002641	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12790	WP_011243163.1	GO:0033890	enables	F	IEA	PMID:33270901	ArchId:1002641	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12790	WP_011243163.1	GO:0042780	involved_in	P	IEA	PMID:33270901	ArchId:1002641	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12800	WP_011377679.1	GO:0003677	enables	F	IEA	PMID:33270901	ArchId:10507796	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12800	WP_011377679.1	GO:0003700	enables	F	IEA	PMID:33270901	ArchId:10507796	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12800	WP_011377679.1	GO:0006355	involved_in	P	IEA	PMID:33270901	ArchId:10507796	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12815	WP_011243167.1	GO:0004109	enables	F	IEA	PMID:33270901	HMM:NF003727.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12815	WP_011243167.1	GO:0006779	involved_in	P	IEA	PMID:33270901	HMM:NF003727.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12820	WP_011243168.1	GO:0006284	involved_in	P	IEA	PMID:33270901	HMM:TIGR01084.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12820	WP_011243168.1	GO:0019104	enables	F	IEA	PMID:33270901	HMM:TIGR01084.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12825	WP_011377675.1	GO:0003677	enables	F	IEA	PMID:33270901	HMM:TIGR02997.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12825	WP_011377675.1	GO:0006352	involved_in	P	IEA	PMID:33270901	HMM:TIGR02997.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12825	WP_011377675.1	GO:0016987	enables	F	IEA	PMID:33270901	HMM:TIGR02997.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12835	WP_011243171.1	GO:0004070	enables	F	IEA	PMID:33270901	HMM:NF002032.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12835	WP_011243171.1	GO:0006207	involved_in	P	IEA	PMID:33270901	HMM:NF002032.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12835	WP_011243171.1	GO:0006520	involved_in	P	IEA	PMID:33270901	HMM:NF002032.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12835	WP_011243171.1	GO:0016597	enables	F	IEA	PMID:33270901	HMM:NF002032.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12840	WP_011243172.1	GO:0003677	enables	F	IEA	PMID:33270901	ArchId:10788366	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12840	WP_011243172.1	GO:0003905	enables	F	IEA	PMID:33270901	ArchId:10788366	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12840	WP_011243172.1	GO:0006284	involved_in	P	IEA	PMID:33270901	ArchId:10788366	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12855	WP_011243174.1	GO:0006457	involved_in	P	IEA	PMID:33270901	ArchId:10644999	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12865	WP_011377671.1	GO:0016020	located_in	C	IEA	PMID:33270901	HMM:NF013117.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12865	WP_011377671.1	GO:0055085	involved_in	P	IEA	PMID:33270901	HMM:NF013117.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12870	WP_011243177.1	GO:0009975	enables	F	IEA	PMID:33270901	HMM:NF017076.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12870	WP_011243177.1	GO:0016849	enables	F	IEA	PMID:33270901	HMM:NF017076.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12870	WP_011243177.1	GO:0032555	enables	F	IEA	PMID:33270901	HMM:NF017076.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12870	WP_011243177.1	GO:0046872	enables	F	IEA	PMID:33270901	HMM:NF017076.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12890	WP_039755845.1	GO:0003676	enables	F	IEA	PMID:33270901	HMM:NF024703.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12890	WP_039755845.1	GO:0004386	enables	F	IEA	PMID:33270901	HMM:NF024703.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12890	WP_039755845.1	GO:0005524	enables	F	IEA	PMID:33270901	HMM:NF024703.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12890	WP_039755845.1	GO:0006139	involved_in	P	IEA	PMID:33270901	HMM:NF024703.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12890	WP_039755845.1	GO:0016818	enables	F	IEA	PMID:33270901	HMM:NF024703.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12905	WP_011377666.1	GO:0009055	enables	F	IEA	PMID:33270901	HMM:TIGR01153.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12905	WP_011377666.1	GO:0009523	located_in	C	IEA	PMID:33270901	HMM:TIGR01153.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12905	WP_011377666.1	GO:0009772	involved_in	P	IEA	PMID:33270901	HMM:TIGR01153.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12905	WP_011377666.1	GO:0015979	involved_in	P	IEA	PMID:33270901	HMM:TIGR01153.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12905	WP_011377666.1	GO:0016020	located_in	C	IEA	PMID:33270901	HMM:TIGR01153.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12905	WP_011377666.1	GO:0016168	enables	F	IEA	PMID:33270901	HMM:TIGR01153.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12910	WP_011243185.1	GO:0009055	enables	F	IEA	PMID:33270901	HMM:TIGR01152.1	RefSeq	20260514	taxon:1350461	one-protein-to-multiple-loci	exact RefSeq protein_id
M744_RS12910	WP_011243185.1	GO:0009523	located_in	C	IEA	PMID:33270901	HMM:TIGR01152.1	RefSeq	20260514	taxon:1350461	one-protein-to-multiple-loci	exact RefSeq protein_id
M744_RS12910	WP_011243185.1	GO:0015979	involved_in	P	IEA	PMID:33270901	HMM:TIGR01152.1	RefSeq	20260514	taxon:1350461	one-protein-to-multiple-loci	exact RefSeq protein_id
M744_RS12910	WP_011243185.1	GO:0016020	located_in	C	IEA	PMID:33270901	HMM:TIGR01152.1	RefSeq	20260514	taxon:1350461	one-protein-to-multiple-loci	exact RefSeq protein_id
M744_RS12910	WP_011243185.1	GO:0019684	involved_in	P	IEA	PMID:33270901	HMM:TIGR01152.1	RefSeq	20260514	taxon:1350461	one-protein-to-multiple-loci	exact RefSeq protein_id
M744_RS12920	WP_011243187.1	GO:0000413	involved_in	P	IEA	PMID:33270901	HMM:NF012387.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12920	WP_011243187.1	GO:0003755	enables	F	IEA	PMID:33270901	HMM:NF012387.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12925	WP_011243188.1	GO:0016491	enables	F	IEA	PMID:33270901	ArchId:11428914	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12925	WP_011243188.1	GO:0071949	enables	F	IEA	PMID:33270901	ArchId:11428914	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12930	WP_011243189.1	GO:0003678	enables	F	IEA	PMID:33270901	HMM:NF004066.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12930	WP_011243189.1	GO:0006260	involved_in	P	IEA	PMID:33270901	HMM:NF004066.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12935	WP_011243190.1	GO:0008080	enables	F	IEA	PMID:33270901	ArchId:11441181	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12945	WP_011377663.1	GO:0006508	involved_in	P	IEA	PMID:33270901	ArchId:229414	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12945	WP_011377663.1	GO:0008236	enables	F	IEA	PMID:33270901	ArchId:229414	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12950	WP_011377662.1	GO:0018104	involved_in	P	IEA	PMID:33270901	ArchId:11443278	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12950	WP_011377662.1	GO:0042834	enables	F	IEA	PMID:33270901	ArchId:11443278	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12950	WP_011377662.1	GO:0071972	enables	F	IEA	PMID:33270901	ArchId:11443278	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12960	WP_039755849.1	GO:0033014	involved_in	P	IEA	PMID:33270901	HMM:TIGR00713.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12960	WP_039755849.1	GO:0042286	enables	F	IEA	PMID:33270901	HMM:TIGR00713.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12970	WP_011377659.1	GO:0046872	enables	F	IEA	PMID:33270901	ArchId:10006509	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12975	WP_011243195.1	GO:0008379	enables	F	IEA	PMID:33270901	ArchId:10122458	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12985	WP_011243197.1	GO:0005524	enables	F	IEA	PMID:33270901	ArchId:11438555	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12985	WP_011243197.1	GO:0016887	enables	F	IEA	PMID:33270901	ArchId:11438555	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12985	WP_011243197.1	GO:0055052	located_in	C	IEA	PMID:33270901	ArchId:11438555	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12985	WP_011243197.1	GO:0140359	enables	F	IEA	PMID:33270901	ArchId:11438555	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12990	WP_011243198.1	GO:0000015	located_in	C	IEA	PMID:33270901	HMM:TIGR01060.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12990	WP_011243198.1	GO:0000287	enables	F	IEA	PMID:33270901	HMM:TIGR01060.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12990	WP_011243198.1	GO:0004634	enables	F	IEA	PMID:33270901	HMM:TIGR01060.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12990	WP_011243198.1	GO:0006096	involved_in	P	IEA	PMID:33270901	HMM:TIGR01060.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12995	WP_011243199.1	GO:0004462	enables	F	IEA	PMID:33270901	HMM:TIGR00068.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12995	WP_011243199.1	GO:0046872	enables	F	IEA	PMID:33270901	HMM:TIGR00068.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS12995	WP_011243199.1	GO:0051596	involved_in	P	IEA	PMID:33270901	HMM:TIGR00068.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS13000	WP_011243200.1	GO:0005737	located_in	C	IEA	PMID:33270901	HMM:TIGR03346.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS13000	WP_011243200.1	GO:0009408	involved_in	P	IEA	PMID:33270901	HMM:TIGR03346.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS13000	WP_011243200.1	GO:0042026	involved_in	P	IEA	PMID:33270901	HMM:TIGR03346.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
