subject_locus_tag	relationship	object_namespace	object_id	seqid	start	end	strand	mapping_ambiguity	source	evidence	mapping_method
M744_RS12925	current_locus_tag	RefSeq_locus_tag	M744_RS12925	NZ_CP006471.1	2610043	2611632	+		UTEX RefSeq GFF3		direct annotation
M744_RS12925	genomic_location	RefSeq_location	NZ_CP006471.1:2610043-2611632:+	NZ_CP006471.1	2610043	2611632	+		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12925	old_locus_tag	legacy_locus_tag	M744_13550	NZ_CP006471.1	2610043	2611632	+		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12925	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0652	NZ_CP006471.1	2610043	2611632	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243188.1	exact shared RefSeq protein_id
M744_RS12925	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03340	NZ_CP006471.1	2610043	2611632	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243188.1	exact shared RefSeq protein_id
M744_RS12925	protein_id	RefSeq_protein	WP_011243188.1	NZ_CP006471.1	2610043	2611632	+		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12925	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2610043	2611632	+		UTEX RefSeq GFF3		direct seqid
M744_RS12930	cds_segment	RefSeq_location	NZ_CP006471.1:2611595-2614015:-	NZ_CP006471.1	2611595	2614015	-		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12930	current_locus_tag	RefSeq_locus_tag	M744_RS12930	NZ_CP006471.1	2611595	2614015	-		UTEX RefSeq GFF3		direct annotation
M744_RS12930	gene_symbol	gene_symbol	priA	NZ_CP006471.1	2611595	2614015	-		UTEX RefSeq GFF3		direct gene qualifier
M744_RS12930	genomic_location	RefSeq_location	NZ_CP006471.1:2611595-2614015:-	NZ_CP006471.1	2611595	2614015	-		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12930	old_locus_tag	legacy_locus_tag	M744_13555	NZ_CP006471.1	2611595	2614015	-		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12930	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0651	NZ_CP006471.1	2611595	2614015	-		PCC 7942 and UTEX RefSeq GFF3	WP_011243189.1	exact shared RefSeq protein_id
M744_RS12930	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03335	NZ_CP006471.1	2611595	2614015	-		PCC 7942 and UTEX RefSeq GFF3	WP_011243189.1	exact shared RefSeq protein_id
M744_RS12930	protein_id	RefSeq_protein	WP_011243189.1	NZ_CP006471.1	2611595	2614015	-		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12930	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2611595	2614015	-		UTEX RefSeq GFF3		direct seqid
M744_RS12935	cds_segment	RefSeq_location	NZ_CP006471.1:2614097-2614582:+	NZ_CP006471.1	2614097	2614582	+		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12935	current_locus_tag	RefSeq_locus_tag	M744_RS12935	NZ_CP006471.1	2614097	2614582	+		UTEX RefSeq GFF3		direct annotation
M744_RS12935	genomic_location	RefSeq_location	NZ_CP006471.1:2614097-2614582:+	NZ_CP006471.1	2614097	2614582	+		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12935	old_locus_tag	legacy_locus_tag	M744_13560	NZ_CP006471.1	2614097	2614582	+		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12935	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0650	NZ_CP006471.1	2614097	2614582	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243190.1	exact shared RefSeq protein_id
M744_RS12935	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03330	NZ_CP006471.1	2614097	2614582	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243190.1	exact shared RefSeq protein_id
M744_RS12935	protein_id	RefSeq_protein	WP_011243190.1	NZ_CP006471.1	2614097	2614582	+		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12935	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2614097	2614582	+		UTEX RefSeq GFF3		direct seqid
M744_RS12940	cds_segment	RefSeq_location	NZ_CP006471.1:2614790-2615989:+	NZ_CP006471.1	2614790	2615989	+		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12940	current_locus_tag	RefSeq_locus_tag	M744_RS12940	NZ_CP006471.1	2614790	2615989	+		UTEX RefSeq GFF3		direct annotation
M744_RS12940	gene_symbol	gene_symbol	rpoD	NZ_CP006471.1	2614790	2615989	+		UTEX RefSeq GFF3		direct gene qualifier
M744_RS12940	genomic_location	RefSeq_location	NZ_CP006471.1:2614790-2615989:+	NZ_CP006471.1	2614790	2615989	+		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12940	old_locus_tag	legacy_locus_tag	M744_13565	NZ_CP006471.1	2614790	2615989	+		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12940	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0649	NZ_CP006471.1	2614790	2615989	+		PCC 7942 and UTEX RefSeq GFF3	WP_011377664.1	exact shared RefSeq protein_id
M744_RS12940	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03325	NZ_CP006471.1	2614790	2615989	+		PCC 7942 and UTEX RefSeq GFF3	WP_011377664.1	exact shared RefSeq protein_id
M744_RS12940	protein_id	RefSeq_protein	WP_011377664.1	NZ_CP006471.1	2614790	2615989	+		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12940	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2614790	2615989	+		UTEX RefSeq GFF3		direct seqid
M744_RS12945	cds_segment	RefSeq_location	NZ_CP006471.1:2616062-2616913:-	NZ_CP006471.1	2616062	2616913	-		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12945	current_locus_tag	RefSeq_locus_tag	M744_RS12945	NZ_CP006471.1	2616062	2616913	-		UTEX RefSeq GFF3		direct annotation
M744_RS12945	genomic_location	RefSeq_location	NZ_CP006471.1:2616062-2616913:-	NZ_CP006471.1	2616062	2616913	-		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12945	old_locus_tag	legacy_locus_tag	M744_13570	NZ_CP006471.1	2616062	2616913	-		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12945	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0648	NZ_CP006471.1	2616062	2616913	-		PCC 7942 and UTEX RefSeq GFF3	WP_011377663.1	exact shared RefSeq protein_id
M744_RS12945	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS13685	NZ_CP006471.1	2616062	2616913	-		PCC 7942 and UTEX RefSeq GFF3	WP_011377663.1	exact shared RefSeq protein_id
M744_RS12945	protein_id	RefSeq_protein	WP_011377663.1	NZ_CP006471.1	2616062	2616913	-		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12945	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2616062	2616913	-		UTEX RefSeq GFF3		direct seqid
M744_RS12950	cds_segment	RefSeq_location	NZ_CP006471.1:2617018-2617560:-	NZ_CP006471.1	2617018	2617560	-		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12950	current_locus_tag	RefSeq_locus_tag	M744_RS12950	NZ_CP006471.1	2617018	2617560	-		UTEX RefSeq GFF3		direct annotation
M744_RS12950	genomic_location	RefSeq_location	NZ_CP006471.1:2617018-2617560:-	NZ_CP006471.1	2617018	2617560	-		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12950	old_locus_tag	legacy_locus_tag	M744_13575	NZ_CP006471.1	2617018	2617560	-		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12950	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0647	NZ_CP006471.1	2617018	2617560	-		PCC 7942 and UTEX RefSeq GFF3	WP_011377662.1	exact shared RefSeq protein_id
M744_RS12950	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03320	NZ_CP006471.1	2617018	2617560	-		PCC 7942 and UTEX RefSeq GFF3	WP_011377662.1	exact shared RefSeq protein_id
M744_RS12950	protein_id	RefSeq_protein	WP_011377662.1	NZ_CP006471.1	2617018	2617560	-		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12950	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2617018	2617560	-		UTEX RefSeq GFF3		direct seqid
M744_RS12955	cds_segment	RefSeq_location	NZ_CP006471.1:2617764-2617991:-	NZ_CP006471.1	2617764	2617991	-		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12955	current_locus_tag	RefSeq_locus_tag	M744_RS12955	NZ_CP006471.1	2617764	2617991	-		UTEX RefSeq GFF3		direct annotation
M744_RS12955	genomic_location	RefSeq_location	NZ_CP006471.1:2617764-2617991:-	NZ_CP006471.1	2617764	2617991	-		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12955	old_locus_tag	legacy_locus_tag	M744_13580	NZ_CP006471.1	2617764	2617991	-		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12955	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0646	NZ_CP006471.1	2617764	2617991	-		PCC 7942 and UTEX RefSeq GFF3	WP_011377661.1	exact shared RefSeq protein_id
M744_RS12955	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03315	NZ_CP006471.1	2617764	2617991	-		PCC 7942 and UTEX RefSeq GFF3	WP_011377661.1	exact shared RefSeq protein_id
M744_RS12955	protein_id	RefSeq_protein	WP_011377661.1	NZ_CP006471.1	2617764	2617991	-		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12955	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2617764	2617991	-		UTEX RefSeq GFF3		direct seqid
M744_RS12960	cds_segment	RefSeq_location	NZ_CP006471.1:2617998-2619299:-	NZ_CP006471.1	2617998	2619299	-		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12960	current_locus_tag	RefSeq_locus_tag	M744_RS12960	NZ_CP006471.1	2617998	2619299	-		UTEX RefSeq GFF3		direct annotation
M744_RS12960	gene_symbol	gene_symbol	hemL	NZ_CP006471.1	2617998	2619299	-		UTEX RefSeq GFF3		direct gene qualifier
M744_RS12960	genomic_location	RefSeq_location	NZ_CP006471.1:2617998-2619299:-	NZ_CP006471.1	2617998	2619299	-		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12960	old_locus_tag	legacy_locus_tag	M744_13585	NZ_CP006471.1	2617998	2619299	-		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12960	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0645	NZ_CP006471.1	2617998	2619299	-		PCC 7942 and UTEX RefSeq GFF3	WP_039755849.1	exact shared RefSeq protein_id
M744_RS12960	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03310	NZ_CP006471.1	2617998	2619299	-		PCC 7942 and UTEX RefSeq GFF3	WP_039755849.1	exact shared RefSeq protein_id
M744_RS12960	protein_id	RefSeq_protein	WP_039755849.1	NZ_CP006471.1	2617998	2619299	-		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12960	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2617998	2619299	-		UTEX RefSeq GFF3		direct seqid
M744_RS12965	cds_segment	RefSeq_location	NZ_CP006471.1:2619417-2621681:-	NZ_CP006471.1	2619417	2621681	-		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12965	current_locus_tag	RefSeq_locus_tag	M744_RS12965	NZ_CP006471.1	2619417	2621681	-		UTEX RefSeq GFF3		direct annotation
M744_RS12965	gene_symbol	gene_symbol	cikA	NZ_CP006471.1	2619417	2621681	-		UTEX RefSeq GFF3		direct gene qualifier
M744_RS12965	genomic_location	RefSeq_location	NZ_CP006471.1:2619417-2621681:-	NZ_CP006471.1	2619417	2621681	-		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12965	old_locus_tag	legacy_locus_tag	M744_13590	NZ_CP006471.1	2619417	2621681	-		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12965	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0644	NZ_CP006471.1	2619417	2621681	-		PCC 7942 and UTEX RefSeq GFF3	WP_011243194.1	exact shared RefSeq protein_id
M744_RS12965	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03305	NZ_CP006471.1	2619417	2621681	-		PCC 7942 and UTEX RefSeq GFF3	WP_011243194.1	exact shared RefSeq protein_id
M744_RS12965	protein_id	RefSeq_protein	WP_011243194.1	NZ_CP006471.1	2619417	2621681	-		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12965	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2619417	2621681	-		UTEX RefSeq GFF3		direct seqid
M744_RS12970	cds_segment	RefSeq_location	NZ_CP006471.1:2621791-2621994:-	NZ_CP006471.1	2621791	2621994	-		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12970	current_locus_tag	RefSeq_locus_tag	M744_RS12970	NZ_CP006471.1	2621791	2621994	-		UTEX RefSeq GFF3		direct annotation
M744_RS12970	genomic_location	RefSeq_location	NZ_CP006471.1:2621791-2621994:-	NZ_CP006471.1	2621791	2621994	-		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12970	old_locus_tag	legacy_locus_tag	M744_13595	NZ_CP006471.1	2621791	2621994	-		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12970	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0643	NZ_CP006471.1	2621791	2621994	-		PCC 7942 and UTEX RefSeq GFF3	WP_011377659.1	exact shared RefSeq protein_id
M744_RS12970	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03300	NZ_CP006471.1	2621791	2621994	-		PCC 7942 and UTEX RefSeq GFF3	WP_011377659.1	exact shared RefSeq protein_id
M744_RS12970	protein_id	RefSeq_protein	WP_011377659.1	NZ_CP006471.1	2621791	2621994	-		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12970	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2621791	2621994	-		UTEX RefSeq GFF3		direct seqid
M744_RS12975	cds_segment	RefSeq_location	NZ_CP006471.1:2622086-2622631:+	NZ_CP006471.1	2622086	2622631	+		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12975	current_locus_tag	RefSeq_locus_tag	M744_RS12975	NZ_CP006471.1	2622086	2622631	+		UTEX RefSeq GFF3		direct annotation
M744_RS12975	genomic_location	RefSeq_location	NZ_CP006471.1:2622086-2622631:+	NZ_CP006471.1	2622086	2622631	+		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12975	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0642	NZ_CP006471.1	2622086	2622631	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243195.1	exact shared RefSeq protein_id
M744_RS12975	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03295	NZ_CP006471.1	2622086	2622631	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243195.1	exact shared RefSeq protein_id
M744_RS12975	protein_id	RefSeq_protein	WP_011243195.1	NZ_CP006471.1	2622086	2622631	+		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12975	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2622086	2622631	+		UTEX RefSeq GFF3		direct seqid
M744_RS12980	cds_segment	RefSeq_location	NZ_CP006471.1:2622760-2624667:+	NZ_CP006471.1	2622760	2624667	+		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12980	current_locus_tag	RefSeq_locus_tag	M744_RS12980	NZ_CP006471.1	2622760	2624667	+		UTEX RefSeq GFF3		direct annotation
M744_RS12980	genomic_location	RefSeq_location	NZ_CP006471.1:2622760-2624667:+	NZ_CP006471.1	2622760	2624667	+		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12980	old_locus_tag	legacy_locus_tag	M744_13615	NZ_CP006471.1	2622760	2624667	+		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12980	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0641	NZ_CP006471.1	2622760	2624667	+		PCC 7942 and UTEX RefSeq GFF3	WP_011377658.1	exact shared RefSeq protein_id
M744_RS12980	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03290	NZ_CP006471.1	2622760	2624667	+		PCC 7942 and UTEX RefSeq GFF3	WP_011377658.1	exact shared RefSeq protein_id
M744_RS12980	protein_id	RefSeq_protein	WP_011377658.1	NZ_CP006471.1	2622760	2624667	+		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12980	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2622760	2624667	+		UTEX RefSeq GFF3		direct seqid
M744_RS12985	cds_segment	RefSeq_location	NZ_CP006471.1:2624765-2626531:-	NZ_CP006471.1	2624765	2626531	-		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12985	current_locus_tag	RefSeq_locus_tag	M744_RS12985	NZ_CP006471.1	2624765	2626531	-		UTEX RefSeq GFF3		direct annotation
M744_RS12985	genomic_location	RefSeq_location	NZ_CP006471.1:2624765-2626531:-	NZ_CP006471.1	2624765	2626531	-		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12985	old_locus_tag	legacy_locus_tag	M744_13620	NZ_CP006471.1	2624765	2626531	-		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12985	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0640	NZ_CP006471.1	2624765	2626531	-		PCC 7942 and UTEX RefSeq GFF3	WP_011243197.1	exact shared RefSeq protein_id
M744_RS12985	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03285	NZ_CP006471.1	2624765	2626531	-		PCC 7942 and UTEX RefSeq GFF3	WP_011243197.1	exact shared RefSeq protein_id
M744_RS12985	protein_id	RefSeq_protein	WP_011243197.1	NZ_CP006471.1	2624765	2626531	-		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12985	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2624765	2626531	-		UTEX RefSeq GFF3		direct seqid
M744_RS12990	cds_segment	RefSeq_location	NZ_CP006471.1:2626787-2628079:-	NZ_CP006471.1	2626787	2628079	-		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12990	current_locus_tag	RefSeq_locus_tag	M744_RS12990	NZ_CP006471.1	2626787	2628079	-		UTEX RefSeq GFF3		direct annotation
M744_RS12990	gene_symbol	gene_symbol	eno	NZ_CP006471.1	2626787	2628079	-		UTEX RefSeq GFF3		direct gene qualifier
M744_RS12990	genomic_location	RefSeq_location	NZ_CP006471.1:2626787-2628079:-	NZ_CP006471.1	2626787	2628079	-		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12990	old_locus_tag	legacy_locus_tag	M744_13630	NZ_CP006471.1	2626787	2628079	-		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12990	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0639	NZ_CP006471.1	2626787	2628079	-		PCC 7942 and UTEX RefSeq GFF3	WP_011243198.1	exact shared RefSeq protein_id
M744_RS12990	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03280	NZ_CP006471.1	2626787	2628079	-		PCC 7942 and UTEX RefSeq GFF3	WP_011243198.1	exact shared RefSeq protein_id
M744_RS12990	protein_id	RefSeq_protein	WP_011243198.1	NZ_CP006471.1	2626787	2628079	-		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12990	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2626787	2628079	-		UTEX RefSeq GFF3		direct seqid
M744_RS12995	cds_segment	RefSeq_location	NZ_CP006471.1:2628293-2628706:+	NZ_CP006471.1	2628293	2628706	+		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS12995	current_locus_tag	RefSeq_locus_tag	M744_RS12995	NZ_CP006471.1	2628293	2628706	+		UTEX RefSeq GFF3		direct annotation
M744_RS12995	gene_symbol	gene_symbol	gloA	NZ_CP006471.1	2628293	2628706	+		UTEX RefSeq GFF3		direct gene qualifier
M744_RS12995	genomic_location	RefSeq_location	NZ_CP006471.1:2628293-2628706:+	NZ_CP006471.1	2628293	2628706	+		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS12995	old_locus_tag	legacy_locus_tag	M744_13635	NZ_CP006471.1	2628293	2628706	+		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS12995	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0638	NZ_CP006471.1	2628293	2628706	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243199.1	exact shared RefSeq protein_id
M744_RS12995	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03275	NZ_CP006471.1	2628293	2628706	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243199.1	exact shared RefSeq protein_id
M744_RS12995	protein_id	RefSeq_protein	WP_011243199.1	NZ_CP006471.1	2628293	2628706	+		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS12995	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2628293	2628706	+		UTEX RefSeq GFF3		direct seqid
M744_RS13000	cds_segment	RefSeq_location	NZ_CP006471.1:2628794-2631481:+	NZ_CP006471.1	2628794	2631481	+		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS13000	current_locus_tag	RefSeq_locus_tag	M744_RS13000	NZ_CP006471.1	2628794	2631481	+		UTEX RefSeq GFF3		direct annotation
M744_RS13000	gene_symbol	gene_symbol	clpB	NZ_CP006471.1	2628794	2631481	+		UTEX RefSeq GFF3		direct gene qualifier
M744_RS13000	genomic_location	RefSeq_location	NZ_CP006471.1:2628794-2631481:+	NZ_CP006471.1	2628794	2631481	+		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS13000	old_locus_tag	legacy_locus_tag	M744_13640	NZ_CP006471.1	2628794	2631481	+		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS13000	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0637	NZ_CP006471.1	2628794	2631481	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243200.1	exact shared RefSeq protein_id
M744_RS13000	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03270	NZ_CP006471.1	2628794	2631481	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243200.1	exact shared RefSeq protein_id
M744_RS13000	protein_id	RefSeq_protein	WP_011243200.1	NZ_CP006471.1	2628794	2631481	+		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS13000	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2628794	2631481	+		UTEX RefSeq GFF3		direct seqid
M744_RS13005	cds_segment	RefSeq_location	NZ_CP006471.1:2631586-2631831:+	NZ_CP006471.1	2631586	2631831	+		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS13005	current_locus_tag	RefSeq_locus_tag	M744_RS13005	NZ_CP006471.1	2631586	2631831	+		UTEX RefSeq GFF3		direct annotation
M744_RS13005	gene_symbol	gene_symbol	secE	NZ_CP006471.1	2631586	2631831	+		UTEX RefSeq GFF3		direct gene qualifier
M744_RS13005	genomic_location	RefSeq_location	NZ_CP006471.1:2631586-2631831:+	NZ_CP006471.1	2631586	2631831	+		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS13005	old_locus_tag	legacy_locus_tag	M744_13645	NZ_CP006471.1	2631586	2631831	+		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS13005	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0636	NZ_CP006471.1	2631586	2631831	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243201.1	exact shared RefSeq protein_id
M744_RS13005	pcc7942_ortholog	PCC7942_RefSeq_locus_tag	SYNPCC7942_RS03265	NZ_CP006471.1	2631586	2631831	+		PCC 7942 and UTEX RefSeq GFF3	WP_011243201.1	exact shared RefSeq protein_id
M744_RS13005	protein_id	RefSeq_protein	WP_011243201.1	NZ_CP006471.1	2631586	2631831	+		UTEX RefSeq GFF3		direct protein_id qualifier
M744_RS13005	sequence_accession	RefSeq_nucleotide	NZ_CP006471.1	NZ_CP006471.1	2631586	2631831	+		UTEX RefSeq GFF3		direct seqid
M744_RS13010	cds_segment	RefSeq_location	NZ_CP006471.1:2631840-2632457:+	NZ_CP006471.1	2631840	2632457	+		UTEX RefSeq GFF3	segment 1	normalized GFF3 CDS coordinates
M744_RS13010	current_locus_tag	RefSeq_locus_tag	M744_RS13010	NZ_CP006471.1	2631840	2632457	+		UTEX RefSeq GFF3		direct annotation
M744_RS13010	gene_symbol	gene_symbol	nusG	NZ_CP006471.1	2631840	2632457	+		UTEX RefSeq GFF3		direct gene qualifier
M744_RS13010	genomic_location	RefSeq_location	NZ_CP006471.1:2631840-2632457:+	NZ_CP006471.1	2631840	2632457	+		UTEX RefSeq GFF3		direct GFF3 coordinates
M744_RS13010	old_locus_tag	legacy_locus_tag	M744_13650	NZ_CP006471.1	2631840	2632457	+		UTEX RefSeq GFF3		direct old_locus_tag qualifier
M744_RS13010	pcc7942_old_locus_tag	PCC7942_legacy_locus_tag	Synpcc7942_0635	NZ_CP006471.1	2631840	2632457	+		PCC 7942 and UTEX RefSeq GFF3	WP_011377657.1	exact shared RefSeq protein_id
