locus_tag	pass00399_search_observation	pass00399_search_ids	source_integrity	admitted_evidence
M744_RS12405	exact_sequence_unique	gnl|PRJNA209528|M744_13015	unverified_transport	no
M744_RS12410	exact_sequence_unique	gnl|PRJNA209528|M744_13020	unverified_transport	no
M744_RS12415	exact_sequence_unique	gnl|PRJNA209528|M744_13025	unverified_transport	no
M744_RS12420	exact_sequence_unique	gnl|PRJNA209528|M744_13030	unverified_transport	no
M744_RS12425	exact_sequence_unique	gnl|PRJNA209528|M744_13035	unverified_transport	no
M744_RS12430	exact_sequence_unique	gnl|PRJNA209528|M744_13040	unverified_transport	no
M744_RS12435	exact_sequence_unique	gnl|PRJNA209528|M744_13045	unverified_transport	no
M744_RS12440	exact_sequence_unique	gnl|PRJNA209528|M744_13050	unverified_transport	no
M744_RS12450	absent		unverified_transport	no
M744_RS12455	exact_sequence_unique	gnl|PRJNA209528|M744_13065	unverified_transport	no
M744_RS12460	absent		unverified_transport	no
M744_RS12465	exact_sequence_unique	gnl|PRJNA209528|M744_13075	unverified_transport	no
M744_RS12470	exact_sequence_unique	gnl|PRJNA209528|M744_13080	unverified_transport	no
M744_RS12475	exact_sequence_unique	gnl|PRJNA209528|M744_13085	unverified_transport	no
M744_RS12480	exact_sequence_unique	gnl|PRJNA209528|M744_13090	unverified_transport	no
M744_RS12485	exact_sequence_unique	gnl|PRJNA209528|M744_13095	unverified_transport	no
M744_RS12490	absent		unverified_transport	no
M744_RS12495	exact_sequence_unique	gnl|PRJNA209528|M744_13105	unverified_transport	no
M744_RS12500	exact_sequence_unique	gnl|PRJNA209528|M744_13110	unverified_transport	no
M744_RS12505	exact_sequence_unique	gnl|PRJNA209528|M744_13115	unverified_transport	no
M744_RS12510	exact_sequence_unique	gnl|PRJNA209528|M744_13120	unverified_transport	no
M744_RS12515	exact_sequence_unique	gnl|PRJNA209528|M744_13125	unverified_transport	no
M744_RS12520	exact_sequence_unique	gnl|PRJNA209528|M744_13135	unverified_transport	no
M744_RS12530	exact_sequence_unique	gnl|PRJNA209528|M744_13145	unverified_transport	no
M744_RS12535	exact_sequence_unique	gnl|PRJNA209528|M744_13150	unverified_transport	no
M744_RS12540	absent		unverified_transport	no
M744_RS12550	exact_sequence_unique	gnl|PRJNA209528|M744_13165	unverified_transport	no
M744_RS12555	exact_sequence_unique	gnl|PRJNA209528|M744_13170	unverified_transport	no
M744_RS12560	exact_sequence_unique	gnl|PRJNA209528|M744_13175	unverified_transport	no
M744_RS12565	exact_sequence_unique	gnl|PRJNA209528|M744_13180	unverified_transport	no
M744_RS12575	exact_sequence_unique	gnl|PRJNA209528|M744_13190	unverified_transport	no
M744_RS12580	absent		unverified_transport	no
M744_RS12590	absent		unverified_transport	no
M744_RS12600	exact_sequence_unique	gnl|PRJNA209528|M744_13215	unverified_transport	no
M744_RS12605	exact_sequence_unique	gnl|PRJNA209528|M744_13220	unverified_transport	no
M744_RS12610	exact_sequence_unique	gnl|PRJNA209528|M744_13225	unverified_transport	no
M744_RS12615	exact_sequence_unique	gnl|PRJNA209528|M744_13230	unverified_transport	no
M744_RS12620	exact_sequence_unique	gnl|PRJNA209528|M744_13235	unverified_transport	no
M744_RS12625	exact_sequence_unique	gnl|PRJNA209528|M744_13240	unverified_transport	no
M744_RS12630	absent		unverified_transport	no
M744_RS12635	exact_sequence_unique	gnl|PRJNA209528|M744_13250	unverified_transport	no
M744_RS12640	exact_sequence_unique	gnl|PRJNA209528|M744_13255	unverified_transport	no
M744_RS12645	absent		unverified_transport	no
M744_RS12650	absent		unverified_transport	no
M744_RS12655	exact_sequence_unique	gnl|PRJNA209528|M744_13275	unverified_transport	no
M744_RS12660	exact_sequence_unique	gnl|PRJNA209528|M744_13280	unverified_transport	no
M744_RS12665	exact_sequence_unique	gnl|PRJNA209528|M744_13285	unverified_transport	no
M744_RS12670	exact_sequence_unique	gnl|PRJNA209528|M744_13290	unverified_transport	no
M744_RS12675	exact_sequence_unique	gnl|PRJNA209528|M744_13295	unverified_transport	no
M744_RS12680	exact_sequence_unique	gnl|PRJNA209528|M744_13300	unverified_transport	no
M744_RS12685	exact_sequence_unique	gnl|PRJNA209528|M744_13305	unverified_transport	no
M744_RS12690	exact_sequence_unique	gnl|PRJNA209528|M744_13310	unverified_transport	no
M744_RS12695	exact_sequence_unique	gnl|PRJNA209528|M744_13315	unverified_transport	no
M744_RS12700	exact_sequence_unique	gnl|PRJNA209528|M744_13320	unverified_transport	no
M744_RS12705	exact_sequence_unique	gnl|PRJNA209528|M744_13325	unverified_transport	no
M744_RS12710	exact_sequence_unique	gnl|PRJNA209528|M744_13330	unverified_transport	no
M744_RS12715	exact_sequence_unique	gnl|PRJNA209528|M744_13335	unverified_transport	no
M744_RS12720	exact_sequence_unique	gnl|PRJNA209528|M744_13340	unverified_transport	no
M744_RS12725	exact_sequence_unique	gnl|PRJNA209528|M744_13345	unverified_transport	no
M744_RS12730	exact_sequence_unique	gnl|PRJNA209528|M744_13350	unverified_transport	no
M744_RS12735	exact_sequence_unique	gnl|PRJNA209528|M744_13355	unverified_transport	no
M744_RS12740	exact_sequence_unique	gnl|PRJNA209528|M744_13360	unverified_transport	no
M744_RS12745	exact_sequence_unique	gnl|PRJNA209528|M744_13365	unverified_transport	no
M744_RS12750	exact_sequence_unique	gnl|PRJNA209528|M744_13370	unverified_transport	no
M744_RS12755	exact_sequence_unique	gnl|PRJNA209528|M744_13375	unverified_transport	no
M744_RS12760	exact_sequence_unique	gnl|PRJNA209528|M744_13380	unverified_transport	no
M744_RS12765	exact_sequence_unique	gnl|PRJNA209528|M744_13385	unverified_transport	no
M744_RS12770	exact_sequence_unique	gnl|PRJNA209528|M744_13390	unverified_transport	no
M744_RS12775	exact_sequence_unique	gnl|PRJNA209528|M744_13395	unverified_transport	no
M744_RS12780	exact_sequence_unique	gnl|PRJNA209528|M744_13400	unverified_transport	no
M744_RS12790	exact_sequence_unique	gnl|PRJNA209528|M744_13410	unverified_transport	no
M744_RS12800	exact_sequence_unique	gnl|PRJNA209528|M744_13420	unverified_transport	no
M744_RS12805	exact_sequence_unique	gnl|PRJNA209528|M744_13425	unverified_transport	no
M744_RS12810	exact_sequence_unique	gnl|PRJNA209528|M744_13430	unverified_transport	no
M744_RS12815	exact_sequence_unique	gnl|PRJNA209528|M744_13435	unverified_transport	no
M744_RS12820	exact_sequence_unique	gnl|PRJNA209528|M744_13445	unverified_transport	no
M744_RS12825	exact_sequence_unique	gnl|PRJNA209528|M744_13450	unverified_transport	no
M744_RS12830	absent		unverified_transport	no
M744_RS12835	exact_sequence_unique	gnl|PRJNA209528|M744_13460	unverified_transport	no
M744_RS12840	exact_sequence_unique	gnl|PRJNA209528|M744_13465	unverified_transport	no
M744_RS12850	exact_sequence_unique	gnl|PRJNA209528|M744_13475	unverified_transport	no
M744_RS12855	exact_sequence_unique	gnl|PRJNA209528|M744_13480	unverified_transport	no
M744_RS12860	exact_sequence_unique	gnl|PRJNA209528|M744_13485	unverified_transport	no
M744_RS12865	exact_sequence_unique	gnl|PRJNA209528|M744_13490	unverified_transport	no
M744_RS12870	exact_sequence_unique	gnl|PRJNA209528|M744_13495	unverified_transport	no
M744_RS12875	exact_sequence_unique	gnl|PRJNA209528|M744_13500	unverified_transport	no
M744_RS12880	absent		unverified_transport	no
M744_RS12885	exact_sequence_unique	gnl|PRJNA209528|M744_13510	unverified_transport	no
M744_RS12890	exact_sequence_unique	gnl|PRJNA209528|M744_13515	unverified_transport	no
M744_RS12895	exact_sequence_unique	gnl|PRJNA209528|M744_13520	unverified_transport	no
M744_RS12900	exact_sequence_unique	gnl|PRJNA209528|M744_13525	unverified_transport	no
M744_RS12905	exact_sequence_unique	gnl|PRJNA209528|M744_13530	unverified_transport	no
M744_RS12910	exact_sequence_shared	gnl|PRJNA209528|M744_08300;gnl|PRJNA209528|M744_13535	unverified_transport	no
M744_RS12915	exact_sequence_unique	gnl|PRJNA209528|M744_13540	unverified_transport	no
M744_RS12920	exact_sequence_unique	gnl|PRJNA209528|M744_13545	unverified_transport	no
M744_RS12925	exact_sequence_unique	gnl|PRJNA209528|M744_13550	unverified_transport	no
M744_RS12930	exact_sequence_unique	gnl|PRJNA209528|M744_13555	unverified_transport	no
M744_RS12935	exact_sequence_unique	gnl|PRJNA209528|M744_13560	unverified_transport	no
M744_RS12940	exact_sequence_unique	gnl|PRJNA209528|M744_13565	unverified_transport	no
M744_RS12945	exact_sequence_unique	gnl|PRJNA209528|M744_13570	unverified_transport	no
M744_RS12950	exact_sequence_unique	gnl|PRJNA209528|M744_13575	unverified_transport	no
M744_RS12955	absent		unverified_transport	no
M744_RS12960	exact_sequence_unique	gnl|PRJNA209528|M744_13585	unverified_transport	no
M744_RS12965	exact_sequence_unique	gnl|PRJNA209528|M744_13590	unverified_transport	no
M744_RS12970	absent		unverified_transport	no
M744_RS12975	absent		unverified_transport	no
M744_RS12980	exact_sequence_unique	gnl|PRJNA209528|M744_13615	unverified_transport	no
M744_RS12985	exact_sequence_unique	gnl|PRJNA209528|M744_13620	unverified_transport	no
M744_RS12990	exact_sequence_unique	gnl|PRJNA209528|M744_13630	unverified_transport	no
M744_RS12995	exact_sequence_unique	gnl|PRJNA209528|M744_13635	unverified_transport	no
M744_RS13000	exact_sequence_unique	gnl|PRJNA209528|M744_13640	unverified_transport	no
M744_RS13005	exact_sequence_unique	gnl|PRJNA209528|M744_13645	unverified_transport	no
M744_RS13010	exact_sequence_unique	gnl|PRJNA209528|M744_13650	unverified_transport	no
M744_RS13015	exact_sequence_unique	gnl|PRJNA209528|M744_13655	unverified_transport	no
M744_RS13020	exact_sequence_unique	gnl|PRJNA209528|M744_13660	unverified_transport	no
M744_RS13025	exact_sequence_unique	gnl|PRJNA209528|M744_13670	unverified_transport	no
M744_RS13030	exact_sequence_unique	gnl|PRJNA209528|M744_13675	unverified_transport	no
M744_RS13035	exact_sequence_unique	gnl|PRJNA209528|M744_13680	unverified_transport	no
M744_RS13040	absent		unverified_transport	no
M744_RS13045	exact_sequence_unique	gnl|PRJNA209528|M744_13690	unverified_transport	no
M744_RS13050	exact_sequence_unique	gnl|PRJNA209528|M744_13695	unverified_transport	no
M744_RS13060	exact_sequence_unique	gnl|PRJNA209528|M744_13710	unverified_transport	no
M744_RS13065	exact_sequence_unique	gnl|PRJNA209528|M744_13715	unverified_transport	no
M744_RS13070	exact_sequence_unique	gnl|PRJNA209528|M744_13720	unverified_transport	no
M744_RS13075	exact_sequence_unique	gnl|PRJNA209528|M744_13725	unverified_transport	no
M744_RS13080	exact_sequence_unique	gnl|PRJNA209528|M744_13730	unverified_transport	no
M744_RS13085	exact_sequence_unique	gnl|PRJNA209528|M744_13735	unverified_transport	no
M744_RS13090	exact_sequence_unique	gnl|PRJNA209528|M744_13740	unverified_transport	no
M744_RS13095	absent		unverified_transport	no
M744_RS13100	exact_sequence_unique	gnl|PRJNA209528|M744_13750	unverified_transport	no
M744_RS13105	exact_sequence_unique	gnl|PRJNA209528|M744_13755	unverified_transport	no
M744_RS13110	exact_sequence_unique	gnl|PRJNA209528|M744_13760	unverified_transport	no
M744_RS13115	exact_sequence_unique	gnl|PRJNA209528|M744_13765	unverified_transport	no
M744_RS13120	exact_sequence_unique	gnl|PRJNA209528|M744_13770	unverified_transport	no
M744_RS13125	exact_sequence_unique	gnl|PRJNA209528|M744_13775	unverified_transport	no
M744_RS13130	exact_sequence_unique	gnl|PRJNA209528|M744_13780	unverified_transport	no
M744_RS13135	exact_sequence_unique	gnl|PRJNA209528|M744_13785	unverified_transport	no
M744_RS13140	absent		unverified_transport	no
M744_RS13145	exact_sequence_unique	gnl|PRJNA209528|M744_13795	unverified_transport	no
M744_RS13150	exact_sequence_unique	gnl|PRJNA209528|M744_13800	unverified_transport	no
M744_RS13155	absent		unverified_transport	no
M744_RS13160	exact_sequence_unique	gnl|PRJNA209528|M744_13810	unverified_transport	no
M744_RS13165	exact_sequence_unique	gnl|PRJNA209528|M744_13815	unverified_transport	no
M744_RS13170	exact_sequence_unique	gnl|PRJNA209528|M744_13820	unverified_transport	no
M744_RS13175	exact_sequence_unique	gnl|PRJNA209528|M744_13825	unverified_transport	no
M744_RS13180	exact_sequence_unique	gnl|PRJNA209528|M744_13830	unverified_transport	no
M744_RS13185	exact_sequence_unique	gnl|PRJNA209528|M744_13840	unverified_transport	no
M744_RS13190	exact_sequence_unique	gnl|PRJNA209528|M744_13845	unverified_transport	no
M744_RS13200	absent		unverified_transport	no
M744_RS13205	exact_sequence_unique	gnl|PRJNA209528|M744_13865	unverified_transport	no
M744_RS13210	absent		unverified_transport	no
M744_RS13215	exact_sequence_unique	gnl|PRJNA209528|M744_13875	unverified_transport	no
M744_RS13220	absent		unverified_transport	no
M744_RS13230	exact_sequence_unique	gnl|PRJNA209528|M744_13890	unverified_transport	no
M744_RS13235	exact_sequence_unique	gnl|PRJNA209528|M744_13895	unverified_transport	no
M744_RS13240	exact_sequence_unique	gnl|PRJNA209528|M744_13900	unverified_transport	no
M744_RS13245	exact_sequence_unique	gnl|PRJNA209528|M744_13905	unverified_transport	no
M744_RS13250	exact_sequence_unique	gnl|PRJNA209528|M744_13915	unverified_transport	no
M744_RS13255	exact_sequence_unique	gnl|PRJNA209528|M744_13920	unverified_transport	no
M744_RS13290	exact_sequence_unique	gnl|PRJNA209528|M744_13955	unverified_transport	no
M744_RS13295	absent		unverified_transport	no
M744_RS13300	absent		unverified_transport	no
M744_RS13310	exact_sequence_unique	gnl|PRJNA209528|M744_13975	unverified_transport	no
M744_RS13315	exact_sequence_unique	gnl|PRJNA209528|M744_13980	unverified_transport	no
M744_RS13320	exact_sequence_unique	gnl|PRJNA209528|M744_13990	unverified_transport	no
M744_RS13325	exact_sequence_unique	gnl|PRJNA209528|M744_13995	unverified_transport	no
M744_RS13330	exact_sequence_unique	gnl|PRJNA209528|M744_14000	unverified_transport	no
M744_RS13335	exact_sequence_unique	gnl|PRJNA209528|M744_14005	unverified_transport	no
M744_RS13340	exact_sequence_unique	gnl|PRJNA209528|M744_14010	unverified_transport	no
M744_RS13345	exact_sequence_unique	gnl|PRJNA209528|M744_14015	unverified_transport	no
M744_RS13350	exact_sequence_unique	gnl|PRJNA209528|M744_14020	unverified_transport	no
M744_RS13355	exact_sequence_unique	gnl|PRJNA209528|M744_14025	unverified_transport	no
M744_RS13360	exact_sequence_unique	gnl|PRJNA209528|M744_14030	unverified_transport	no
M744_RS13365	exact_sequence_unique	gnl|PRJNA209528|M744_14035	unverified_transport	no
M744_RS13370	exact_sequence_unique	gnl|PRJNA209528|M744_14040	unverified_transport	no
M744_RS13375	exact_sequence_unique	gnl|PRJNA209528|M744_14045	unverified_transport	no
M744_RS13380	exact_sequence_unique	gnl|PRJNA209528|M744_14050	unverified_transport	no
M744_RS13385	absent		unverified_transport	no
M744_RS13395	exact_sequence_unique	gnl|PRJNA209528|M744_14065	unverified_transport	no
M744_RS13400	exact_sequence_unique	gnl|PRJNA209528|M744_14070	unverified_transport	no
M744_RS13405	absent		unverified_transport	no
M744_RS13410	absent		unverified_transport	no
M744_RS13415	exact_sequence_unique	gnl|PRJNA209528|M744_14085	unverified_transport	no
M744_RS13420	exact_sequence_unique	gnl|PRJNA209528|M744_14090	unverified_transport	no
M744_RS13425	exact_sequence_unique	gnl|PRJNA209528|M744_14095	unverified_transport	no
M744_RS13430	exact_sequence_unique	gnl|PRJNA209528|M744_14100	unverified_transport	no
M744_RS13440	exact_sequence_unique	gnl|PRJNA209528|M744_14110	unverified_transport	no
M744_RS13445	exact_sequence_unique	gnl|PRJNA209528|M744_14115	unverified_transport	no
M744_RS13450	exact_sequence_unique	gnl|PRJNA209528|M744_14120	unverified_transport	no
M744_RS13455	exact_sequence_unique	gnl|PRJNA209528|M744_14125	unverified_transport	no
M744_RS13470	exact_sequence_unique	gnl|PRJNA209528|M744_14140	unverified_transport	no
M744_RS13475	exact_sequence_unique	gnl|PRJNA209528|M744_14145	unverified_transport	no
M744_RS13480	exact_sequence_unique	gnl|PRJNA209528|M744_14150	unverified_transport	no
M744_RS13485	exact_sequence_unique	gnl|PRJNA209528|M744_14155	unverified_transport	no
M744_RS13490	absent		unverified_transport	no
M744_RS13495	exact_sequence_unique	gnl|PRJNA209528|M744_14165	unverified_transport	no
M744_RS13500	absent		unverified_transport	no
M744_RS13505	absent		unverified_transport	no
M744_RS13510	exact_sequence_unique	gnl|PRJNA209528|M744_14185	unverified_transport	no
M744_RS13515	absent		unverified_transport	no
M744_RS13520	exact_sequence_unique	gnl|PRJNA209528|M744_14195	unverified_transport	no
M744_RS13525	exact_sequence_unique	gnl|PRJNA209528|M744_14205	unverified_transport	no
M744_RS13540	absent		unverified_transport	no
M744_RS13545	exact_sequence_unique	gnl|PRJNA209528|M744_14220	unverified_transport	no
M744_RS13550	exact_sequence_unique	gnl|PRJNA209528|M744_14225	unverified_transport	no
M744_RS13565	exact_sequence_unique	gnl|PRJNA209528|M744_14240	unverified_transport	no
M744_RS13570	exact_sequence_unique	gnl|PRJNA209528|M744_14245	unverified_transport	no
M744_RS13575	exact_sequence_unique	gnl|PRJNA209528|M744_14250	unverified_transport	no
M744_RS13580	exact_sequence_unique	gnl|PRJNA209528|M744_14255	unverified_transport	no
M744_RS13585	exact_sequence_unique	gnl|PRJNA209528|M744_14260	unverified_transport	no
M744_RS13590	exact_sequence_unique	gnl|PRJNA209528|M744_01585	unverified_transport	no
M744_RS13595	exact_sequence_unique	gnl|PRJNA209528|M744_08170	unverified_transport	no
M744_RS13600	exact_sequence_unique	gnl|PRJNA209528|M744_13055	unverified_transport	no
M744_RS13605	exact_sequence_unique	gnl|PRJNA209528|M744_13885	unverified_transport	no
M744_RS13615	exact_sequence_unique	gnl|PRJNA209528|M744_14105	unverified_transport	no
M744_RS13620	absent		unverified_transport	no
M744_RS13625	exact_sequence_unique	gnl|PRJNA209528|M744_00685	unverified_transport	no
M744_RS13630	absent		unverified_transport	no
M744_RS13635	absent		unverified_transport	no
M744_RS13640	absent		unverified_transport	no
M744_RS13645	absent		unverified_transport	no
M744_RS13650	absent		unverified_transport	no
M744_RS13655	absent		unverified_transport	no
M744_RS13660	absent		unverified_transport	no
M744_RS13675	absent		unverified_transport	no
M744_RS13690	absent		unverified_transport	no
M744_RS13705	absent		unverified_transport	no
M744_RS13710	absent		unverified_transport	no
M744_RS13720	absent		unverified_transport	no
M744_RS13725	absent		unverified_transport	no
M744_RS13735	absent		unverified_transport	no
M744_RS13745	absent		unverified_transport	no
M744_RS13760	absent		unverified_transport	no
