tss_id	replicon	type	strand	position	locus_tag	source_start_distance_nt	control_1	control_2	dark_1	dark_2	high_light_1	high_light_2	high_temperature_1	high_temperature_2	dark_log2fc	dark_padj	high_light_log2fc	high_light_padj	high_temperature_log2fc	high_temperature_padj
gTSS+1645939	CP006471	gTSS	+	1645939	M744_RS08350	190	764	507	58	94	157	185	1421	385	-1.05539659586037	0.00170615516137586	-0.842698712729134	0.0122518431020944	0.866097046809619	0.0220490040919298
gTSS+2045820	CP006471	gTSS	+	2045820	M744_RS10200	16	533	529	7	32	624	754	107	85	-2.81214664183552	1.03426485721339e-12	1.42425179129101	1.09350894864483e-05	-1.86576442242789	4.28894848917618e-07
gTSS-1259712	CP006471	gTSS	-	1259712	M744_RS06490	293	94	70	287	410	7	6	226	68	4.11074007670599	3.41028580713859e-38	-2.60502599179124	9.06618942010481e-07	1.23980451461524	0.00128870964794095
gTSS-187956	CP006471	gTSS	-	187956	M744_RS01005	13	456	382	15	19	506	789	502	286	-2.59910924693997	9.89986661403838e-13	1.65639145996195	1.01293748474536e-09	0.446909303840758	0.203714515771501
gTSS-901709	CP006471	gTSS	-	901709	M744_RS04650	901	1025	910	61	73	468	532	1416	615	-1.81574422784489	4.43962789454213e-12	0.101072663686903	0.716002901731627	0.538869161627587	0.0626483994816078
gTSS-1536140	CP006471	gTSS	-	1536140	M744_RS07845	127	285	296	5	14	445	787	310	104	-2.94105404188529	8.57830321359124e-11	2.10218739601927	5.74095958212778e-12	-0.0746198766763877	0.885563471982575
gTSS+2301015	CP006471	gTSS	+	2301015	M744_RS11380	149	973	1105	51	103	562	787	983	392	-1.76649960530836	3.73547593034359e-11	0.412851958519273	0.112442618305939	-0.147623293287697	0.691011747877391
gTSS+762366	CP006471	gTSS	+	762366	M744_RS03960	0	739	678	122	256	619	780	888	271	0.0690153713661947	0.82107998351832	1.02679664663087	0.000257492248052306	0.0978422957317052	0.826443179473672
gTSS+1048926	CP006471	gTSS	+	1048926	M744_RS05465	96	869	938	219	364	619	647	769	393	0.370686782683963	0.123818200235364	0.546310422815614	0.0241081865469101	-0.128615416556848	0.719609814689167
gTSS+1936591	CP006471	gTSS	+	1936591	M744_RS09645	21	1452	1440	34	68	215	346	1040	621	-2.83351093593059	1.09418833301975e-22	-1.33919776794148	4.09569260172572e-07	-0.250628546998977	0.491109890796379
gTSS+1438023	CP006471	gTSS	+	1438023	M744_RS07360	176	994	1166	215	363	527	783	479	261	0.0985203576454734	0.702857566003783	0.309970381105084	0.229500392815272	-1.02283455730739	0.000198690301779848
gTSS+1219211	CP006471	gTSS	+	1219211	M744_RS06280	38	601	579	223	227	130	211	1404	583	0.675127864421249	0.0139092313771268	-0.763610377298403	0.00766165295989654	1.20929535481649	5.73868562872217e-05
gTSS+1883105	CP006471	gTSS	+	1883105	M744_RS09400	30	706	662	133	190	558	782	660	402	-0.0607899898224268	0.823767467498368	1.00685184529826	4.96652034993164e-05	0.187202889200304	0.599818173125909
gTSS+268798	CP006471	gTSS	+	268798	M744_RS01450	105	278	453	284	423	145	208	255	100	1.96728843989521	1.12586275935491e-11	-0.0160983804338305	0.964280874338529	-0.594628368048464	0.116725833394344
gTSS-194985	CP006471	gTSS	-	194985	M744_RS01050	27	1028	1434	127	198	412	614	639	374	-0.911168601639125	0.000801734508411322	-0.232098649307197	0.428882472275121	-0.739432097010353	0.0189272780986957
gTSS+87338	CP006471	gTSS	+	87338	M744_RS00475	176	1445	931	45	82	497	523	999	555	-2.22734036224477	1.29702501147441e-13	-0.159171194304008	0.619437404499244	-0.0803136685045658	0.859726659481596
gTSS+1564699	CP006471	gTSS	+	1564699	M744_RS07975	615	41	68	272	428	14	24	80	27	4.69133727435165	2.57397195294892e-45	-0.487674586421624	0.280540973123935	0.406258212114295	0.428416974687578
gTSS+1925868	CP006471	gTSS	+	1925868	M744_RS09585	2	1182	1430	46	68	247	297	809	577	-2.50163206743551	6.87283387800291e-17	-1.21553504502249	1.67609922050765e-05	-0.319405178548676	0.394901163244939
gTSS+1218785	CP006471	gTSS	+	1218785	M744_RS06280	464	1163	638	57	87	204	285	1397	445	-1.62903724168467	1.1035122513133e-06	-0.842102694960399	0.0113639869436685	0.428055574398969	0.308753365683338
gTSS+55378	CP006471	gTSS	+	55378	M744_RS00305	726	188	268	283	319	64	115	360	167	2.45439934456258	2.903979357349e-16	-0.327779349043052	0.352647117166104	0.69286639253142	0.0669294580452038
gTSS-40473	CP006472	gTSS	-	40473	M744_RS13860	199	96	64	0	2	594	778	45	21	-4.31450054619807	8.81874059864738e-05	4.14291780171504	1.09320238906648e-39	-0.790033548044219	0.0841456699602467
gTSS-2145939	CP006471	gTSS	-	2145939	M744_RS10645	136	26	30	282	345	5	8	106	36	5.52841320357091	4.20183919309897e-55	-1.06650856993158	0.0648014394522118	1.77297090461395	3.60937756206268e-05
gTSS+1666520	CP006471	gTSS	+	1666520	M744_RS08455	23	322	210	6	7	610	752	218	112	-3.33152182607619	2.54563413737264e-11	2.40420232504604	2.53881228936559e-16	-0.179906034395405	0.695747753510242
gTSS-229014	CP006471	gTSS	-	229014	M744_RS01215	28	319	383	260	424	152	256	331	160	1.96687433116069	5.19243364669399e-14	0.240890163811048	0.421637171913789	-0.0218154281489151	0.963922384605789
gTSS+2123824	CP006471	gTSS	+	2123824	M744_RS10545	19	786	1069	168	213	523	771	539	340	-0.247506788436122	0.389571428123223	0.51186465486798	0.0716359712910701	-0.517133469025118	0.13165163216709
gTSS-1200937	CP006471	gTSS	-	1200937	M744_RS06185	18	119	148	8	15	516	770	70	35	-1.53121927495436	0.000351755954567183	3.29876200810267	3.42723566175023e-29	-0.849258970927925	0.0338248173674719
gTSS+2386989	CP006471	gTSS	+	2386989	M744_RS11785	82	575	358	5	2	542	769	765	336	-5.02074284120099	6.5974514437685e-16	1.52746404990424	2.56411864688814e-07	0.711803173254093	0.0471330425740994
gTSS-1361468	CP006471	gTSS	-	1361468	M744_RS06985	33	898	644	38	53	606	766	577	374	-2.05995291018873	2.44672161206721e-11	0.877202938056856	0.00180699301612137	-0.127527681585983	0.768693444892463
gTSS+347680	CP006471	gTSS	+	347680	M744_RS01865	22	152	348	279	419	72	78	44	49	2.49472342432668	2.63846766608208e-10	-0.683607701003154	0.121055815406778	-1.76314043391364	0.000271899645074747
gTSS+1882390	CP006471	gTSS	+	1882390	M744_RS09395	23	819	811	31	66	498	764	694	315	-2.0822280321177	3.13581107147336e-13	0.66023842510679	0.0106930971097538	-0.212105559606172	0.560377841297815
gTSS+68638	CP006471	gTSS	+	68638	M744_RS00375	71	755	932	252	342	304	306	1370	510	0.522380162488535	0.0453813893112598	-0.406164783555371	0.139671154555475	0.586913136210575	0.0591219560201239
gTSS-1026644	CP006471	gTSS	-	1026644	M744_RS05360	114	529	555	75	119	127	162	1355	395	-0.472879179009643	0.123324359610028	-0.863305904048653	0.00460621818038843	1.06583469203564	0.00111009884501628
gTSS+600258	CP006471	gTSS	+	600258	M744_RS03165	409	1075	1224	165	268	149	195	1353	538	-0.402765660855782	0.10148755235596	-1.69857724233588	4.60452407564741e-12	0.165081428397465	0.631205853706582
gTSS+2443724	CP006471	gTSS	+	2443724	M744_RS12025	103	506	354	28	30	470	745	473	187	-1.84849777251245	7.56760131596895e-08	1.52616779196794	1.97737970360787e-07	0.0668936585056742	0.891232469918922
gTSS-2566194	CP006471	gTSS	-	2566194	M744_RS12665	237	563	569	247	409	194	268	661	330	1.21609834475724	2.25313079132493e-07	-0.254531525919048	0.335470199691641	0.31070365703053	0.324544845642874
gTSS+1484555	CP006471	gTSS	+	1484555	M744_RS07605	22	369	385	9	12	563	744	268	148	-3.14709056679737	1.50921349007778e-14	1.83465295136701	2.32009346923585e-12	-0.333956511660131	0.359940114172096
gTSS+939646	CP006471	gTSS	+	939646	M744_RS04845	75	119	168	249	406	16	21	130	86	3.19420009415593	1.48656320617307e-25	-1.91305474084721	1.6111145526076e-06	0.150112674606407	0.768886519371811
gTSS-911468	CP006471	gTSS	-	911468	M744_RS04700	101	141	193	268	327	48	37	214	95	2.87610615367071	7.64028169005476e-21	-0.904216171516396	0.012097817804301	0.362478904139209	0.41287541824547
gTSS+2242448	CP006471	gTSS	+	2242448	M744_RS11105	66	615	523	19	22	546	736	586	250	-2.76554715551971	1.52202737545587e-16	1.21195581983833	2.04599729416018e-06	0.0209599438639244	0.963224336248628
gTSS-1570372	CP006471	gTSS	-	1570372	M744_RS08005	319	141	348	258	404	63	128	55	60	2.44435444114361	5.96998774079435e-09	-0.348262088179775	0.475368908312119	-1.41660738216828	0.00646276183266755
gTSS+1958209	CP006471	gTSS	+	1958209	M744_RS09715	25	777	752	62	82	580	639	703	379	-1.38101558556889	1.94876460532707e-07	0.728894814733918	0.00332338618524977	0.0229991984005959	0.958651413768776
gTSS-2437686	CP006471	gTSS	-	2437686	M744_RS11980	278	232	162	42	95	414	733	511	123	0.447880953214954	0.250878119012252	2.5601835312421	1.0218384057047e-12	1.02695162486801	0.0173021256913573
gTSS+940237	CP006471	gTSS	+	940237	M744_RS04850	960	50	46	247	402	8	21	117	40	4.76220529536681	1.34234084225527e-47	-0.70248286304385	0.128468664316069	1.14035844551997	0.00613631757270291
gTSS-1607285	CP006471	gTSS	-	1607285	M744_RS08195	741	132	156	242	402	92	128	127	66	3.16305625757493	4.79527208935061e-31	0.649513990443379	0.032691835463961	-0.0709299305164104	0.885352167227599
gTSS-1501861	CP006471	gTSS	-	1501861	M744_RS07665	34	458	372	3	5	443	731	215	130	-4.68304554685079	3.00694492389324e-15	1.52429373560103	2.56930266865812e-07	-0.720461584058465	0.0500898859139086
gTSS-1197957	CP006471	gTSS	-	1197957	M744_RS06160	40	955	763	24	40	484	621	1046	612	-2.73729324683038	3.98183562524903e-19	0.407527229603414	0.12981852332048	0.493352064406849	0.119173119636922
gTSS+2272947	CP006471	gTSS	+	2272947	M744_RS11250	23	1033	748	23	32	531	729	925	398	-2.99598263515775	4.20717048730686e-21	0.539818203432231	0.0445331164616787	0.0387229770509506	0.933222287115485
gTSS+1079929	CP006471	gTSS	+	1079929	M744_RS05635	26	791	624	54	74	120	192	959	610	-1.44126514680318	1.93696475255806e-06	-1.152263251465	8.73284703138196e-05	0.7158593538968	0.033198734397561
gTSS+1828837	CP006471	gTSS	+	1828837	M744_RS09190	9	12	41	0	0	574.5	472.5	0	13	-5.12857260591186	0.0720684986925167	5.3804709260551	0.0307905604851341	-0.915694854153079	0.814116570810094
gTSS-1371044	CP006471	gTSS	-	1371044	M744_RS07050	482	103	96	263	344	23	14	166	63	3.64353241864083	5.82982425026167e-32	-1.356898216308	0.000821961827275576	0.647747977844649	0.11709910989409
gTSS+1188876	CP006471	gTSS	+	1188876	M744_RS06120	313	237	619	211	397	26	47	147	62	1.48865709813483	0.000121650482924666	-2.53037365050277	2.99505387473002e-09	-1.57268723239814	0.000583752592421289
gTSS-1903731	CP006471	gTSS	-	1903731	M744_RS09505	73	337	838	262	368	112	238	126	163	1.12356683888232	0.122496984157076	-0.746595464981579	0.344786854115917	-1.27666700270136	0.164566792406736
gTSS+1254186	CP006471	gTSS	+	1254186	M744_RS06465	20	1331	907	90	157	373	366	998	505	-1.17989501136846	2.81819584756139e-05	-0.532829593415962	0.0631365820168796	-0.0663374360702673	0.881908987441705
gTSS+1229399	CP006471	gTSS	+	1229399	M744_RS06330	308	111	98	3	2	567	621	88	36	-3.36036662442849	3.59058571581014e-06	3.56365138187602	1.92262750265389e-32	-0.288480855963091	0.549323843746699
gTSS-2494963	CP006471	gTSS	-	2494963	M744_RS12255	17	708	581	78	115	546	718	916	408	-0.721582438342792	0.00513839419480824	1.01391011203644	2.67980567456003e-05	0.514399349809543	0.0801512401929978
gTSS+2241863	CP006471	gTSS	+	2241863	M744_RS11105	651	449	709	39	69	543	717	491	212	-1.42343904573988	5.4414923406388e-06	1.16163282642711	5.6708897188544e-05	-0.253313840251561	0.541423126852652
gTSS-1491252	CP006471	gTSS	-	1491252	M744_RS07620	20	266	223	45	48	564	645	286	95	-0.347315108545407	0.303719279816891	2.35926520920033	4.49510647432416e-16	0.0548251014429517	0.917747644349845
gTSS+1126980	CP006471	gTSS	+	1126980	M744_RS05850	221	153	247	4	4	447	714	71	40	-3.62089854821391	3.66737980570365e-09	2.56177771072728	9.61947507358985e-15	-1.32941949815208	0.00131535899922076
gTSS+192577	CP006471	gTSS	+	192577	M744_RS01030	39	571	319	5	10	563	607	382	171	-3.88328851759577	2.2586733020889e-15	1.45407231474103	5.27687691768672e-06	-0.208224758806117	0.662771617585724
gTSS-1574995	CP006471	gTSS	-	1574995	M744_RS08020	18	855	758	12	16	534	417	1280	476	-3.82675132139619	3.76249902797631e-22	0.32137258169415	0.312781203128671	0.553473576318216	0.130254019622008
gTSS-43791	CP006471	gTSS	-	43791	M744_RS00235	285	819	830	109	134	168	181	1255	596	-0.724971200711395	0.00469647395026172	-1.18460140944163	3.20901228757239e-06	0.657524848779909	0.022327181351439
gTSS+99027	CP006471	gTSS	+	99027	M744_RS00520	92	136	104	1	1	451	710	81	32	-4.88886257644297	7.69378384516083e-06	3.30202845799722	6.54636403349031e-26	-0.627478568951382	0.155272289353463
gTSS-712637	CP006471	gTSS	-	712637	M744_RS03735	100	473	773	217	276	462	710	253	172	0.698785724190525	0.0241846517014449	0.939187532911738	0.0026686298106128	-0.976985194098065	0.00725373530308325
gTSS-900348	CP006471	gTSS	-	900348	M744_RS04645	22	1131	785	18	35	418	559	1204	594	-3.17513392210489	1.51436243508427e-22	0.0696944644034586	0.82379609380984	0.40991509177146	0.227987769787797
gTSS-394369	CP006471	gTSS	-	394369	M744_RS02090	17	722	491	137	257	558	693	1023	399	0.367312491274325	0.190836336057387	1.09178881556117	5.93167623437458e-05	0.673271277192428	0.0372647474551913
gTSS-1785026	CP006471	gTSS	-	1785026	M744_RS09005	21	366	375	7	18	558	527	198	275	-2.90785784797033	5.89621114561567e-09	1.6189798776312	9.2610456434966e-05	0.112179426173209	0.868350210062586
gTSS+1050889	CP006471	gTSS	+	1050889	M744_RS05475	68	338	379	256	326	181	207	255	170	1.73630820894658	2.54187592903307e-10	0.165777417768986	0.608606549745654	-0.185716758465935	0.657546688922008
gTSS+513774	CP006471	gTSS	+	513774	M744_RS02725	49	200	120	14	15	347	703	171	70	-1.4259726556204	0.00137972523659861	2.72301426364593	1.23369840410454e-14	0.0504186024869371	0.938591345097226
gTSS+196027	CP006471	gTSS	+	196027	M744_RS01060	105	603	816	184	214	351	593	1260	475	0.213437453139612	0.472016123438446	0.433056597182186	0.144500428584049	0.723200331023812	0.0303820213049156
gTSS+1157179	CP006471	gTSS	+	1157179	M744_RS05960	131	1171	1217	50	65	552	681	816	426	-2.34889690464007	2.52280778572692e-19	0.0928992818482379	0.731759349771115	-0.429298632198639	0.143203856842626
gTSS+2441253	CP006471	gTSS	+	2441253	M744_RS12010	26	823	1045	237	356	489	698	566	349	0.359564583962132	0.168626551236816	0.380169536960246	0.158119891576618	-0.47536582004229	0.139610628446914
gTSS-1570086	CP006471	gTSS	-	1570086	M744_RS08005	33	142	718	4	2	548	559	9	3	-5.06558226016867	4.49578674317291e-06	1.42296884735697	0.156804683862493	-5.7366150339216	7.11318368893097e-07
gTSS-1581649	CP006471	gTSS	-	1581649	M744_RS08065	97	1025	874	60	89	463	694	845	431	-1.65469860535518	3.3600243061039e-10	0.316952504437534	0.222992926685636	-0.064745450166406	0.870848596058125
gTSS-2115044	CP006471	gTSS	-	2115044	M744_RS10505	23	988	968	154	218	383	691	973	398	-0.371601123502186	0.162104242267265	0.152246641211869	0.599103197947672	-0.0581670144262204	0.890181143260684
gTSS+773856	CP006471	gTSS	+	773856	M744_RS04025	43	486	680	31	52	477	689	242	146	-1.80705945772798	1.91287845509394e-08	1.03300857260328	0.000363732721199639	-1.04301299686257	0.00194013913004606
gTSS+635742	CP006471	gTSS	+	635742	M744_RS03340	134	39	55	248	378	7	9	74	40	4.74849496126151	1.55691040261824e-48	-1.51100117711313	0.00318332430142464	0.789654057519141	0.07321621303165
gTSS-587533	CP006471	gTSS	-	587533	M744_RS03070	678	454	531	55	72	406	688	492	245	-0.927071596118979	0.00167852341396969	1.17262228158851	1.62251523058573e-05	0.0830892642301886	0.851630138508126
gTSS+2341384	CP006471	gTSS	+	2341384	M744_RS13850	104	172	150	222	377	143	150	178	96	2.89557629117645	3.40224494487277e-26	0.921843572048393	0.0017237834050457	0.284180195796253	0.486981244321921
gTSS-26432	CP006471	gTSS	-	26432	M744_RS00130	148	912	1229	124	243	493	685	928	414	-0.561227744354608	0.0347063440641318	0.174340757051976	0.547823466932956	-0.199378497266762	0.590012298055473
gTSS+1689702	CP006471	gTSS	+	1689702	M744_RS08545	80	140	162	213	375	63	80	108	60	2.95588249753883	1.28105377731306e-25	-0.0345041782396095	0.926505383255904	-0.327108536344201	0.443913093704639
gTSS+2226100	CP006471	gTSS	+	2226100	M744_RS13795	278	957	759	105	148	308	370	968	571	-0.73837779083077	0.00550652558814256	-0.290380481067401	0.296502365328217	0.389490598084202	0.236300340524792
gTSS+2302232	CP006471	gTSS	+	2302232	M744_RS11385	24	562	453	12	31	537	618	535	260	-2.57297665059566	7.8171920864746e-14	1.23931582044311	4.35636630817461e-06	0.144397987418212	0.727529579618839
gTSS+68203	CP006471	gTSS	+	68203	M744_RS00370	30	847	892	118	149	485	679	651	377	-0.668283735193373	0.00944279101773666	0.457320243290951	0.0754628797116799	-0.219063453373277	0.535443730741198
gTSS+1967682	CP006471	gTSS	+	1967682	M744_RS09775	23	1095	880	113	175	230	331	911	567	-0.764988249953835	0.00447373373525575	-0.780112521782073	0.00383850922623335	0.142175253973296	0.718757725425668
gTSS+2123705	CP006471	gTSS	+	2123705	M744_RS10545	138	244	226	246	345	135	171	257	105	2.35531249690386	5.39415495188285e-20	0.425637315387505	0.137778038903063	0.0823984061401707	0.851630138508126
gTSS-2269404	CP006471	gTSS	-	2269404	M744_RS11225	20	531	583	37	50	415	676	632	285	-1.65502177758846	2.53801858793182e-08	0.994434322972535	0.000157966577343347	0.197249394242031	0.601411895907364
gTSS+926878	CP006471	gTSS	+	926878	M744_RS04780	383	477	281	237	371	193	247	619	238	1.69358563086662	5.65974567124241e-09	0.260606289272991	0.42977467017021	0.619003435975316	0.0893846791573994
gTSS+750526	CP006471	gTSS	+	750526	M744_RS03920	79	1252	1163	46	69	329	378	779	474	-2.37650003538369	9.35408245559462e-18	-0.719968022002254	0.00547917304889747	-0.393411780953766	0.224409684223368
gTSS-2065054	CP006471	gTSS	-	2065054	M744_RS10310	25	654	673	63	204	481	673	549	333	-0.383722901121994	0.249611646399548	0.834867898082002	0.0100690967821698	-0.0367523453147493	0.947951020557069
gTSS+2310628	CP006471	gTSS	+	2310628	M744_RS11425	30	609	458	202	369	257	438	1076	493	1.0894153254786	4.42691827096564e-05	0.404399240272472	0.156403956888477	1.03903028090709	0.00056907225199488
gTSS+1070953	CP006471	gTSS	+	1070953	M744_RS05590	23	466	586	54	132	475	671	312	162	-0.535442921693362	0.0794112716302478	1.15858849874281	5.69005256155066e-05	-0.639605119860215	0.0715990137386092
gTSS+489267	CP006471	gTSS	+	489267	M744_RS02585	192	1118	731	137	180	186	265	1197	534	-0.510975794907729	0.0700257745614487	-0.998381232263691	0.000378230916892207	0.381351613208638	0.280375545388071
gTSS-434113	CP006471	gTSS	-	434113	M744_RS02300	520	763	1036	242	351	357	431	903	369	0.418198173849466	0.102546194446689	-0.143569045324991	0.618699611316351	-0.0465773989021405	0.915816931390326
gTSS+557085	CP006471	gTSS	+	557085	M744_RS02930	367	246	261	241	330	20	20	332	172	2.19915524960373	2.28579886046457e-16	-2.61206352794731	2.19810293764032e-13	0.501774850917262	0.151391677779396
gTSS+2028243	CP006471	gTSS	+	2028243	M744_RS10085	133	66	85	241	334	18	16	110	46	3.95491009338693	2.49651511077808e-37	-1.09541042158771	0.00867986153903351	0.512823957902838	0.243463826461186
gTSS+615618	CP006471	gTSS	+	615618	M744_RS03240	515	446	227	56	76	18	17	1188	346	-0.320799125090105	0.421685099260422	-3.20621336555729	3.74747870796208e-13	1.56393108301537	0.000149677492167444
gTSS-252948	CP006471	gTSS	-	252948	M744_RS01360	252	36	50	240	319	9	1	113	31	4.732300977637	1.07286589422831e-35	-2.02704767433599	0.00110227285291973	1.13184738806238	0.0197041075967665
gTSS-839269	CP006471	gTSS	-	839269	M744_RS04320	182	655	1171	8	21	520	531	347	206	-3.99211922122167	1.63859745429758e-21	0.263504809594768	0.467475112111048	-1.17948267344401	0.00185736163490197
