tss_id	replicon	type	strand	position	source_locus_tag	source_start_distance_nt	mapping_status	mapping_reason	mapped_locus_tag	dark_log2fc	dark_padj	high_light_log2fc	high_light_padj	high_temperature_log2fc	high_temperature_padj	control_1	control_2	dark_1	dark_2	high_light_1	high_light_2	high_temperature_1	high_temperature_2
aTSS-834004	CP006471	aTSS	-	834004	M744_RS04295	293	mapped	exact_current_locus_id	M744_RS04295	-0.256130446081389	0.415079378351044	-2.08021934995965	4.40214793617777e-11	-0.419748905635442	0.277228184355226	575	595	90	155	71	61	479	172
iTSS+2321930	CP006471	iTSS	+	2321930	M744_RS11475	304	mapped	exact_current_locus_id	M744_RS11475	0.0795609571760984	0.803543526531211	-1.64742358681392	1.82761674683735e-07	0.91968867792086	0.00465313405008662	313	314	68	95	43	54	580	268
nTSS-2474224	CP006471	nTSS	-	2474224			unassociated	source_locus_missing		-1.47531012664948	1.54776303456421e-05	0.732379142259155	0.0156415724295002	-0.0580585440982838	0.909351199239583	380	302	27	33	255	291	322	147
iTSS+2588139	CP006471	iTSS	+	2588139	M744_RS12810	201	mapped	exact_current_locus_id	M744_RS12810	-1.5895361798654	8.40413171259822e-08	-0.0150701846378041	0.962465593850888	-0.402916025982056	0.243537885475264	535	593	36	57	240	301	407	198
aTSS-174077	CP006471	aTSS	-	174077	M744_RS00945	284	mapped	exact_current_locus_id	M744_RS00945	-0.909003879920878	0.00229377520231028	-1.10395469665386	0.000169426255159851	-0.26468475597683	0.505518535089755	595	562	62	90	110	152	532	187
iTSS+1735299	CP006471	iTSS	+	1735299	M744_RS08745	938	mapped	exact_current_locus_id	M744_RS08745	-1.85683089337256	5.38476782714302e-07	-0.570186711545431	0.108238651593515	-0.287335867028568	0.548997326001841	595	353	21	45	133	177	366	182
iTSS+1247152	CP006471	iTSS	+	1247152	M744_RS06430	716	mapped	exact_current_locus_id	M744_RS06430	-2.58948184365011	9.79473380886712e-11	-0.109081773889889	0.764281833218512	0.686866107936854	0.0633234472942734	400	311	13	16	125	198	538	269
nTSS-1770346	CP006471	nTSS	-	1770346			unassociated	source_locus_missing		-2.67309539526037	0.00492025766238566	3.77817617162622	1.22796587815454e-20	0.497328750592895	0.412847201695973	33	45	2	1	205	320	57	23
iTSS+431395	CP006471	iTSS	+	431395	M744_RS02290	1070	mapped	exact_current_locus_id	M744_RS02290	-0.26880502986264	0.38910354332216	-0.185714098730667	0.574902396863897	0.152911342884272	0.73043681291232	454	507	77	121	149	268	574	216
aTSS-2112306	CP006471	aTSS	-	2112306	M744_RS10495	1213	mapped	exact_current_locus_id	M744_RS10495	-1.34316306113063	3.08554908599627e-05	-0.380779494377027	0.226797907166663	0.415278267661628	0.267535172528554	449	401	40	41	146	169	530	268
iTSS-1436618	CP006471	iTSS	-	1436618	M744_RS07345	48	mapped	exact_current_locus_id	M744_RS07345	-1.66211732646206	5.20945771242256e-06	0.620490685755101	0.0631397894806237	-0.0564877382761638	0.920124726167811	450	301	26	32	252	306	299	190
iTSS-2494109	CP006471	iTSS	-	2494109	M744_RS12250	367	mapped	exact_current_locus_id	M744_RS12250	-1.88452029595122	2.90325694012632e-06	1.15235052344682	0.000416222010848218	0.369361174498126	0.404404887917378	287	213	16	17	223	319	349	129
aTSS-2544560	CP006471	aTSS	-	2544560	M744_RS12560	135	mapped	exact_current_locus_id	M744_RS12560	-1.93372213345495	1.25753460600886e-06	1.00624518422079	0.00224054320168646	-0.410994642996288	0.35362324478776	267	279	16	19	217	319	166	111
aTSS-1446428	CP006471	aTSS	-	1446428	M744_RS07405	924	mapped	exact_current_locus_id	M744_RS07405	1.53108681112801	8.71015307506738e-06	-1.66045633023854	2.59198408636134e-05	1.19946822624394	0.00243366046222513	219	165	115	157	25	34	535	148
iTSS+702453	CP006471	iTSS	+	702453	M744_RS03690	67	mapped	exact_current_locus_id	M744_RS03690	-0.153824298348333	0.641890229176531	0.474897559332491	0.133867143887497	0.560760598953232	0.132928298632342	433	300	73	87	203	294	563	227
aTSS+2030247	CP006471	aTSS	+	2030247	M744_RS10115	8	mapped	exact_current_locus_id	M744_RS10115	0.952293235299099	0.000468541152034492	1.03580656296856	0.00012654584289961	0.755819655227096	0.0163774999697857	265	287	114	147	241	308	463	207
aTSS+523382	CP006471	aTSS	+	523382	M744_RS02755	21	mapped	exact_current_locus_id	M744_RS02755	1.53392998052125	5.47272083104192e-07	-0.131500452680056	0.723551682970237	0.685989257964031	0.0678480135099241	178	216	111	172	69	107	338	129
aTSS+635169	CP006471	aTSS	+	635169	M744_RS03335	578	mapped	exact_current_locus_id	M744_RS03335	-3.62377247385128	1.44481120277373e-13	-0.585452317916531	0.0881336793555724	0.61287680347112	0.122602874975705	383	355	4	11	84	159	562	250
aTSS+1844989	CP006471	aTSS	+	1844989	M744_RS09255	1892	mapped	exact_current_locus_id	M744_RS09255	0.363396098159786	0.193606618865097	-1.11830871545197	8.69944296557597e-05	0.419647345635599	0.22010238189144	419	409	109	153	81	104	562	240
nTSS-2239216	CP006471	nTSS	-	2239216			unassociated	source_locus_missing		-0.370716361384474	0.285878333282846	-1.69845688918685	1.11012192652176e-06	0.944233071809995	0.00980719723503889	258	323	45	66	31	57	528	262
aTSS-491257	CP006471	aTSS	-	491257	M744_RS02595	10	mapped	exact_current_locus_id	M744_RS02595	1.02131716918046	0.0020121583178327	-0.681542520147486	0.0560731413852097	0.0522653219105671	0.929154952816451	224	312	101	171	87	72	285	119
iTSS-1153143	CP006471	iTSS	-	1153143	M744_RS05940	1149	mapped	exact_current_locus_id	M744_RS05940	-1.33105128685717	0.00438156625249094	2.2529780478675	9.04293184106052e-11	-0.606732050453529	0.208756625920126	105	119	9	13	211	311	74	32
aTSS+104336	CP006471	aTSS	+	104336	M744_RS00535	101	mapped	exact_current_locus_id	M744_RS00535	0.589197079370414	0.0398793902839618	0.0731436213925952	0.825718368810073	0.130293113725522	0.765794698897289	357	364	113	153	179	185	414	164
aTSS-1097616	CP006471	aTSS	-	1097616	M744_RS05720	134	mapped	exact_current_locus_id	M744_RS05720	0.299904657860675	0.30521663942159	-1.05793551367078	0.000315216547597628	-0.362167515137653	0.331159337638942	407	505	113	164	91	122	340	164
aTSS+2647283	CP006471	aTSS	+	2647283	M744_RS13085	758	mapped	exact_current_locus_id	M744_RS13085	-1.30895103240664	0.000260615509049645	0.0742457075925961	0.851638842522479	0.35119173100561	0.440757589432484	529	343	25	65	224	214	556	245
aTSS-733931	CP006471	aTSS	-	733931	M744_RS03840	329	mapped	exact_current_locus_id	M744_RS03840	-0.903571959966814	0.0113428787060419	0.988165093041533	0.00243760205729794	0.0748836430905917	0.888127843685407	233	336	24	53	244	303	310	127
aTSS+2456938	CP006471	aTSS	+	2456938	M744_RS12090	689	mapped	exact_current_locus_id	M744_RS12090	-1.41856887093933	0.000151507822704747	0.78830157958715	0.020323380391006	0.204636965310172	0.678288765897012	235	386	25	32	215	309	364	155
aTSS-1578644	CP006471	aTSS	-	1578644	M744_RS08045	1399	mapped	exact_current_locus_id	M744_RS08045	-0.955344076908384	0.00107438749465917	0.114512760371725	0.714444970635216	0.222895496275226	0.561833829966997	461	486	51	69	237	256	554	243
aTSS+1966072	CP006471	aTSS	+	1966072	M744_RS09770	47	mapped	exact_current_locus_id	M744_RS09770	2.05638516877437	1.2002503942254e-08	-1.4765183235353	0.000623906250303994	1.45761451207831	0.000378629109363451	122	122	112	134	15	28	403	114
iTSS+341317	CP006471	iTSS	+	341317	M744_RS01810	288	mapped	exact_current_locus_id	M744_RS01810	-1.84307717052016	4.5599469563526e-08	-2.05657458089365	1.79494924180686e-10	-0.0331177297811779	0.949982271538218	532	490	26	45	53	66	423	258
aTSS-1742578	CP006471	aTSS	-	1742578	M744_RS08775	686	mapped	exact_current_locus_id	M744_RS08775	-1.05713812440253	0.00168637881092537	0.853464945721364	0.0050610774899335	0.203663055639206	0.640699210775309	345	275	32	41	243	299	381	145
aTSS-789704	CP006471	aTSS	-	789704	M744_RS04110	542	mapped	exact_current_locus_id	M744_RS04110	-3.08739320740752	1.34546459167769e-14	-0.481883276753545	0.147712808931425	-0.173919917816285	0.712830031357242	570	467	7	24	158	202	499	183
nTSS+1380286	CP006471	nTSS	+	1380286			unassociated	source_locus_missing		0.728009897182061	0.0246617513307795	0.481969999757291	0.149145197944083	1.26388666280192	0.000286743441641466	229	186	65	106	137	141	550	194
nTSS+1495838	CP006471	nTSS	+	1495838			unassociated	source_locus_missing		-0.0447834171756441	0.907143519782158	-1.51574316516038	4.45602515414873e-05	0.813761306069215	0.0456870421445845	304	231	49	80	38	53	550	168
iTSS+1315539	CP006471	iTSS	+	1315539	M744_RS06765	1736	mapped	exact_current_locus_id	M744_RS06765	-1.9392905091612	2.00745591939895e-07	0.383503075540624	0.269424955992109	0.330869623224934	0.457300789080406	477	314	16	36	199	306	528	204
iTSS-381572	CP006471	iTSS	-	381572	M744_RS02025	1084	mapped	exact_current_locus_id	M744_RS02025	0.942841021709862	0.001323376801333	-0.825097968134407	0.0088916846122777	0.241727907633014	0.563432189933867	310	264	106	168	64	94	346	146
iTSS-1354582	CP006471	iTSS	-	1354582	M744_RS06950	939	mapped	exact_current_locus_id	M744_RS06950	-0.279424547212218	0.355404373777782	-2.15609941342855	3.07178130502035e-12	0.23034004967042	0.565103253384524	433	509	74	119	42	61	528	256
iTSS+1445843	CP006471	iTSS	+	1445843	M744_RS07405	339	mapped	exact_current_locus_id	M744_RS07405	0.800616195929366	0.0156723356573094	0.781550525938137	0.0196793851606248	0.379212117373781	0.389916472117239	287	224	63	167	182	245	325	150
aTSS+1695105	CP006471	aTSS	+	1695105	M744_RS08565	548	mapped	exact_current_locus_id	M744_RS08565	-2.06096374341768	4.94539339494074e-06	1.50006533283698	1.01092059476608e-05	0.479938401033093	0.281868358669259	218	165	7	16	223	304	219	142
aTSS+1331321	CP006471	aTSS	+	1331321	M744_RS06845	476	mapped	exact_current_locus_id	M744_RS06845	-0.363647153333058	0.304545431381814	0.946506195377748	0.00269667363049	1.37093428819031	5.70807795151008e-05	185	217	32	45	147	233	545	217
iTSS-1798921	CP006471	iTSS	-	1798921	M744_RS09070	604	mapped	exact_current_locus_id	M744_RS09070	0.212436141723415	0.453097890463635	-0.17243135135321	0.570504875031494	-0.050591652433421	0.912762667318045	509	439	110	161	165	246	441	210
iTSS-1611340	CP006471	iTSS	-	1611340	M744_RS08220	271	mapped	exact_current_locus_id	M744_RS08220	-0.79134963865595	0.00900052218888101	0.0426346513862355	0.899622368104507	0.241670098243799	0.546087566852766	465	401	55	67	192	240	457	253
iTSS-1845374	CP006471	iTSS	-	1845374	M744_RS09255	1507	mapped	exact_current_locus_id	M744_RS09255	-2.90086706451118	2.77307924465541e-14	-0.172017263433356	0.600006700197226	0.150133723892628	0.73198483512763	465	461	10	21	169	231	541	213
aTSS+12250	CP006472	aTSS	+	12250	M744_RS13350	719	mapped	exact_current_locus_id	M744_RS13350	-1.20039433975392	0.000156635072443671	-0.690465972039544	0.0254552261500267	-0.178919791812463	0.682231102401838	558	410	42	62	131	159	424	190
iTSS-1692159	CP006471	iTSS	-	1692159	M744_RS08550	692	mapped	exact_current_locus_id	M744_RS08550	-6.39023572209784	1.33378845584284e-12	-1.38220177028637	2.22474411132621e-05	-0.119033496779966	0.811680744697596	556	460	1	2	73	118	468	206
aTSS-2232293	CP006471	aTSS	-	2232293	M744_RS11060	287	mapped	exact_current_locus_id	M744_RS11060	0.459835495203563	0.13698413174794	-1.52287429017296	2.45102544440537e-06	0.274465804211289	0.51554220203221	337	379	109	130	58	62	463	176
iTSS-1944738	CP006471	iTSS	-	1944738	M744_RS09670	994	mapped	exact_current_locus_id	M744_RS09670	-2.46994833773897	2.02203205583755e-12	-0.604725490696838	0.0476219064572681	-0.0190245185344293	0.970186127932903	544	485	18	28	131	200	453	251
aTSS-760113	CP006471	aTSS	-	760113	M744_RS03955	1590	mapped	exact_current_locus_id	M744_RS03955	0.192928199517827	0.560780917720185	1.04832644058497	0.000586038165607286	0.779884308875688	0.0292848617614009	279	238	50	99	221	299	491	172
aTSS-1764282	CP006471	aTSS	-	1764282	M744_RS08895	158	mapped	exact_current_locus_id	M744_RS08895	0.236495674263517	0.47424498433706	-1.02573069849893	0.00179821313399934	-0.588764500688665	0.135221885515202	378	422	76	164	72	121	245	128
aTSS+2397408	CP006471	aTSS	+	2397408	M744_RS11840	1085	mapped	exact_current_locus_id	M744_RS11840	0.680194728952982	0.0253101587102282	0.460642666857722	0.143827328391191	0.31372656353891	0.444472748077174	276	355	108	139	165	261	416	161
iTSS+59983	CP006471	iTSS	+	59983	M744_RS00325	348	mapped	exact_current_locus_id	M744_RS00325	-1.37510291838942	0.000241151418030311	-2.4682197407829	1.03573690138947e-10	0.70206422608025	0.0814966034319677	273	337	24	34	27	26	533	201
aTSS-940979	CP006471	aTSS	-	940979	M744_RS04845	1258	mapped	exact_current_locus_id	M744_RS04845	0.592990770004016	0.0428117842007593	0.222941390181763	0.483052612042024	0.0344638095226888	0.946368225907422	324	325	84	163	154	215	337	144
iTSS-532720	CP006471	iTSS	-	532720	M744_RS02800	269	mapped	exact_current_locus_id	M744_RS02800	0.253312249618819	0.492080548637741	1.09445915882104	0.00151155291109013	0.725757213534711	0.0802946451209884	212	261	68	67	199	295	463	137
aTSS+2168257	CP006471	aTSS	+	2168257	M744_RS10735	1471	mapped	exact_current_locus_id	M744_RS10735	-2.23663143466407	4.90138602536775e-09	0.574927240051672	0.0761851007155827	0.0891332670388374	0.859743239889331	435	289	15	23	228	295	376	174
aTSS+2645802	CP006471	aTSS	+	2645802	M744_RS13080	1039	mapped	exact_current_locus_id	M744_RS13080	-1.45323620932621	2.98163100836583e-05	-0.00484875529501338	0.989257807119019	0.387477524557718	0.345631065022984	387	348	28	38	135	225	529	188
aTSS+819876	CP006471	aTSS	+	819876	M744_RS04225	283	mapped	exact_current_locus_id	M744_RS04225	-2.02481753168037	2.0521338528119e-08	-0.500724013859766	0.139233720041436	-0.175966771729737	0.714421487975422	545	402	17	42	153	169	374	207
aTSS-2255041	CP006471	aTSS	-	2255041	M744_RS11155	1946	mapped	exact_current_locus_id	M744_RS11155	0.805381223158037	0.0427382891316028	-2.81295655897131	8.13298813048494e-10	0.0102522734816028	0.986475159869574	248	273	72	161	23	12	318	88
aTSS+415221	CP006471	aTSS	+	415221	M744_RS02215	590	mapped	exact_current_locus_id	M744_RS02215	-2.12084972472789	3.75771549359233e-08	-1.25947652601808	0.000329888882017084	0.145512547027408	0.779855829086587	452	385	13	36	72	98	524	174
iTSS-420538	CP006471	iTSS	-	420538	M744_RS02240	640	mapped	exact_current_locus_id	M744_RS02240	-0.0378967190739397	0.902413889804279	-0.267353836978768	0.380598936628496	0.404536854758316	0.251563103249574	407	396	87	103	140	184	524	238
aTSS+141163	CP006471	aTSS	+	141163	M744_RS00750	25	mapped	exact_current_locus_id	M744_RS00750	-0.1668862711736	0.639243092193421	-1.40435923052468	5.04131568601257e-05	0.191978800657548	0.695747753510242	540	332	79	112	83	74	523	207
aTSS-2669391	CP006471	aTSS	-	2669391	M744_RS13185	695	mapped	exact_current_locus_id	M744_RS13185	-0.280693390803746	0.496362823697101	-2.33050670855245	4.48510301187777e-08	0.853433511721879	0.0623144887738395	351	193	35	79	19	34	523	201
aTSS-2611450	CP006471	aTSS	-	2611450	M744_RS12925	1407	mapped	exact_current_locus_id	M744_RS12925	-4.15956015788099	1.84340745124981e-17	0.147702138172661	0.650907796950817	-0.051805759738313	0.916761670285108	458	475	4	9	213	290	423	212
iTSS+1683487	CP006471	iTSS	+	1683487	M744_RS08520	179	mapped	exact_current_locus_id	M744_RS08520	-2.28995253822944	9.60684251106103e-10	0.530767965170502	0.082280471162752	0.255479692825882	0.54128880064238	348	341	13	22	228	251	374	200
aTSS+892053	CP006471	aTSS	+	892053	ppnK	72	unmapped	source_locus_not_current_id		1.16329683534805	4.20666210217587e-05	0.489072953622901	0.103066398144401	0.394247595458194	0.287965046581809	227	243	105	155	145	174	307	137
iTSS-1840090	CP006471	iTSS	-	1840090	M744_RS09235	1497	mapped	exact_current_locus_id	M744_RS09235	0.453275984539956	0.14935190357733	-0.973594555630328	0.0025923798365624	0.0748605867708924	0.880597292241393	301	414	105	134	71	107	367	171
iTSS+1003742	CP006471	iTSS	+	1003742	M744_RS05220	455	mapped	exact_current_locus_id	M744_RS05220	-0.331765312842151	0.26896761173406	-0.127388565606129	0.695872509100075	-0.0160421218626036	0.973903504960881	509	449	73	116	201	221	517	187
aTSS-1519922	CP006471	aTSS	-	1519922	M744_RS07760	222	mapped	exact_current_locus_id	M744_RS07760	-0.0248857809166248	0.949036381976338	0.182908351161723	0.651901227522455	-0.786571696434579	0.0691546734471582	313	529	67	144	200	265	287	86
aTSS+838661	CP006471	aTSS	+	838661	M744_RS04320	426	mapped	exact_current_locus_id	M744_RS04320	-0.169764549745267	0.549807883666675	0.0555426716758975	0.859578105392596	-0.514678863107061	0.116754380018472	503	500	84	138	220	286	329	166
iTSS-1821838	CP006471	iTSS	-	1821838	M744_RS09170	124	mapped	exact_current_locus_id	M744_RS09170	0.523264923626681	0.0862508008004749	-0.887043280059901	0.00499053501528214	0.41486531445806	0.280521889518658	381	316	93	157	94	86	474	200
aTSS+621538	CP006471	aTSS	+	621538	M744_RS03265	1347	mapped	exact_current_locus_id	M744_RS03265	-0.601448706649474	0.0821193530910434	-0.443427949127779	0.205569168467371	0.431735817953204	0.307875958094244	451	293	46	76	135	126	465	239
aTSS+1554112	CP006471	aTSS	+	1554112	M744_RS07915	1	mapped	exact_current_locus_id	M744_RS07915	-0.809171919134644	0.00854411298520662	-1.0082856561889	0.000834069842914518	0.206729618461006	0.615042009078866	471	407	46	79	101	109	475	239
aTSS-583413	CP006471	aTSS	-	583413	M744_RS03055	666	mapped	exact_current_locus_id	M744_RS03055	-1.39361564937289	0.000447224690082076	0.89259907490461	0.0113639869436685	0.304260785645757	0.536941574045771	207	292	23	23	171	285	330	125
aTSS+1944518	CP006471	aTSS	+	1944518	M744_RS09670	1214	mapped	exact_current_locus_id	M744_RS09670	-1.01327166652553	0.00444938386822989	-1.3534082277939	0.000122343947077847	-0.027780302754492	0.96280712087519	527	371	35	78	86	82	483	173
iTSS+2467731	CP006471	iTSS	+	2467731	M744_RS12135	500	mapped	exact_current_locus_id	M744_RS12135	0.346987803189097	0.253077419061903	-0.67820839765948	0.0279139964299217	0.318208650605811	0.420638904875867	440	326	88	156	102	130	452	223
iTSS-432753	CP006471	iTSS	-	432753	M744_RS02300	840	mapped	exact_current_locus_id	M744_RS02300	-2.57163341199035	1.7167733752003e-09	0.815465896206766	0.0115778163968114	-0.0418761387000271	0.940624815422477	317	255	8	16	206	284	292	115
aTSS-1792238	CP006471	aTSS	-	1792238	M744_RS09045	42	mapped	exact_current_locus_id	M744_RS09045	-0.257027758798924	0.482192318478617	0.547469906266548	0.118523135091237	0.336195717866389	0.467446423592472	276	308	48	73	140	284	414	140
aTSS+2528917	CP006471	aTSS	+	2528917	M744_RS12470	662	mapped	exact_current_locus_id	M744_RS12470	-1.43032281055858	1.69668139231003e-05	0.202769352279947	0.550576904010081	-0.0449175743538969	0.933222287115485	524	367	28	55	214	284	396	208
aTSS+103046	CP006471	aTSS	+	103046	M744_RS00535	1391	mapped	exact_current_locus_id	M744_RS00535	-2.86711961487714	1.69196046755306e-11	0.403494530652721	0.237661808620206	-0.76692490410685	0.0510090983650824	380	346	14	10	224	237	215	93
aTSS-5038	CP006471	aTSS	-	5038	M744_RS00025	724	mapped	exact_current_locus_id	M744_RS00025	-0.456924984971466	0.195599077619005	-0.69793387300474	0.0476322495748307	-0.492107896901569	0.257330839264702	324	521	70	79	115	137	270	148
aTSS+1190210	CP006471	aTSS	+	1190210	M744_RS06125	635	mapped	exact_current_locus_id	M744_RS06125	0.1385947123112	0.761617078264502	-2.05074651782678	5.08836732453558e-06	-1.03673850758362	0.0446219735708715	217	520	78	124	35	52	131	104
